date,year,week,day_of_week,v_name,h_name,day_night,park_id,temp,precip,capacity,prev_year_wins,made_playoffs,won_division,InstagramFollowers,CityPopulation,Payroll,PayrollStd,attendance
2008-07-01,2008,13,Tue,CLE,CHW,1,US Cellular Field,81.2,0.0,40615.0,72,0,0,664000,9408576,121189332,1.353348228,25502.0
2008-07-01,2008,13,Tue,DET,MIN,1,Metrodome,,,55000.0,79,0,0,585000,3757952,56932766,0.635780862,23754.0
2008-07-01,2008,13,Tue,TEX,NYY,1,Old Yankee Stadium,85.0,0.055,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,53223.0
2008-07-01,2008,12,Tue,TOR,SEA,1,Safeco Field,81.1,0.0,47943.0,88,0,0,927000,4145494,117666482,1.314007778,24586.0
2008-07-01,2008,12,Tue,BOS,TB,1,Tropicana Field,,,42735.0,66,0,0,528000,3424650,43820597,0.489354354,31112.0
2008-07-02,2008,13,Wed,MIL,ARI,1,Chase Field,,,48686.0,90,1,1,665000,5186958,66202712,0.739300411,22324.0
2008-07-02,2008,13,Wed,PHI,ATL,1,Turner Field,88.5,0.0,49586.0,84,0,0,1900000,6411149,102365683,1.143140352,30138.0
2008-07-02,2008,13,Wed,PIT,CIN,1,Great American Ball Park,85.7,0.0,42319.0,72,0,0,761000,2302815,74117695,0.827688787,16890.0
2008-07-02,2008,13,Wed,SD,COL,1,Coors Field,87.0,0.028,50144.0,90,1,0,552000,3052498,68655500,0.76669124,28377.0
2008-07-02,2008,13,Wed,WSH,MIA,0,Sun Life Stadium,81.3,0.287,47662.0,71,0,0,783000,6457988,21811500,0.243573872,23624.0
2008-07-02,2008,13,Wed,LAD,HOU,1,Minute Maid Park,88.5,0.114,41168.0,73,0,0,1600000,7796182,88930414,0.993105715,34058.0
2008-07-02,2008,13,Wed,CHC,SF,1,AT&T Park,64.0,0.0,41915.0,71,0,0,1600000,4648486,76594500,0.855347819,41345.0
2008-07-02,2008,13,Wed,NYM,STL,1,Busch Stadium III,91.3,0.0,45494.0,78,0,0,1100000,2811927,99624449,1.112528383,40995.0
2008-07-02,2008,13,Wed,OAK,LAA,0,Angel Stadium,84.5,0.0,45050.0,94,1,1,1200000,12927614,119216333,1.331315309,41091.0
2008-07-02,2008,13,Wed,KC,BAL,1,Camden Yards,84.3,0.0,45971.0,69,0,0,746000,2859024,67196246,0.750395426,17909.0
2008-07-02,2008,13,Wed,CLE,CHW,1,US Cellular Field,82.9,0.504,40615.0,72,0,0,664000,9408576,121189332,1.353348228,23522.0
2008-07-02,2008,13,Wed,DET,MIN,0,Metrodome,,,55000.0,79,0,0,585000,3757952,56932766,0.635780862,30102.0
2008-07-02,2008,13,Wed,TEX,NYY,1,Old Yankee Stadium,84.6,0.0,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,52659.0
2008-07-02,2008,13,Wed,TOR,SEA,1,Safeco Field,82.4,0.0,47943.0,88,0,0,927000,4145494,117666482,1.314007778,23283.0
2008-07-02,2008,13,Wed,BOS,TB,1,Tropicana Field,,,42735.0,66,0,0,528000,3424650,43820597,0.489354354,36048.0
2008-07-03,2008,13,Thu,MIL,ARI,0,Chase Field,,,48686.0,90,1,1,665000,5186958,66202712,0.739300411,23842.0
2008-07-03,2008,13,Thu,PHI,ATL,1,Turner Field,89.5,0.0,49586.0,84,0,0,1900000,6411149,102365683,1.143140352,28805.0
2008-07-03,2008,13,Thu,WSH,CIN,1,Great American Ball Park,82.7,0.283,42319.0,72,0,0,761000,2302815,74117695,0.827688787,23259.0
2008-07-03,2008,13,Thu,MIA,COL,1,Coors Field,83.4,0.169,50144.0,90,1,0,552000,3052498,68655500,0.76669124,48084.0
2008-07-03,2008,13,Thu,LAD,HOU,0,Minute Maid Park,90.4,0.02,41168.0,73,0,0,1600000,7796182,88930414,0.993105715,35696.0
2008-07-03,2008,13,Thu,CHC,SF,0,AT&T Park,70.4,0.0,41915.0,71,0,0,1600000,4648486,76594500,0.855347819,40511.0
2008-07-03,2008,13,Thu,NYM,STL,1,Busch Stadium III,86.5,1.343,45494.0,78,0,0,1100000,2811927,99624449,1.112528383,43099.0
2008-07-03,2008,13,Thu,KC,BAL,1,Camden Yards,89.8,0.0,45971.0,69,0,0,746000,2859024,67196246,0.750395426,16782.0
2008-07-03,2008,13,Thu,OAK,CHW,1,US Cellular Field,68.6,0.193,40615.0,72,0,0,664000,9408576,121189332,1.353348228,26730.0
2008-07-03,2008,13,Thu,BOS,NYY,1,Old Yankee Stadium,90.2,0.0,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,54677.0
2008-07-03,2008,13,Thu,DET,SEA,1,Safeco Field,74.8,0.382,47943.0,88,0,0,927000,4145494,117666482,1.314007778,22523.0
2008-07-04,2008,13,Fri,SD,ARI,1,Chase Field,,,48686.0,90,1,1,665000,5186958,66202712,0.739300411,49110.0
2008-07-04,2008,13,Fri,HOU,ATL,1,Turner Field,92.1,0.031,49586.0,84,0,0,1900000,6411149,102365683,1.143140352,48045.0
2008-07-04,2008,13,Fri,WSH,CIN,0,Great American Ball Park,71.5,0.717,42319.0,72,0,0,761000,2302815,74117695,0.827688787,22626.0
2008-07-04,2008,13,Fri,MIA,COL,1,Coors Field,89.7,0.0,50144.0,90,1,0,552000,3052498,68655500,0.76669124,48691.0
2008-07-04,2008,13,Fri,PIT,MIL,0,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,41463.0
2008-07-04,2008,13,Fri,NYM,PHI,1,Citizens Bank Park,84.8,0.398,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,44922.0
2008-07-04,2008,13,Fri,LAD,SF,0,AT&T Park,68.7,0.0,41915.0,71,0,0,1600000,4648486,76594500,0.855347819,40447.0
2008-07-04,2008,13,Fri,CHC,STL,1,Busch Stadium III,75.5,0.236,45494.0,78,0,0,1100000,2811927,99624449,1.112528383,46450.0
2008-07-04,2008,13,Fri,TOR,LAA,1,Angel Stadium,86.3,0.0,45050.0,94,1,1,1200000,12927614,119216333,1.331315309,44021.0
2008-07-04,2008,13,Fri,TEX,BAL,0,Camden Yards,84.2,0.295,45971.0,69,0,0,746000,2859024,67196246,0.750395426,21363.0
2008-07-04,2008,13,Fri,OAK,CHW,1,US Cellular Field,71.7,0.0,40615.0,72,0,0,664000,9408576,121189332,1.353348228,29600.0
2008-07-04,2008,13,Fri,CLE,MIN,1,Metrodome,,,55000.0,79,0,0,585000,3757952,56932766,0.635780862,22634.0
2008-07-04,2008,13,Fri,BOS,NYY,0,Old Yankee Stadium,83.6,0.055,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,55130.0
2008-07-04,2008,13,Fri,DET,SEA,0,Safeco Field,69.4,0.004,47943.0,88,0,0,927000,4145494,117666482,1.314007778,30564.0
2008-07-04,2008,13,Fri,KC,TB,1,Tropicana Field,,,42735.0,66,0,0,528000,3424650,43820597,0.489354354,16830.0
2008-07-05,2008,13,Sat,SD,ARI,1,Chase Field,,,48686.0,90,1,1,665000,5186958,66202712,0.739300411,40976.0
2008-07-05,2008,13,Sat,HOU,ATL,1,Turner Field,90.2,0.031,49586.0,84,0,0,1900000,6411149,102365683,1.143140352,37049.0
2008-07-05,2008,13,Sat,WSH,CIN,1,Great American Ball Park,78.6,0.059,42319.0,72,0,0,761000,2302815,74117695,0.827688787,37121.0
2008-07-05,2008,13,Sat,MIA,COL,1,Coors Field,93.2,0.0,50144.0,90,1,0,552000,3052498,68655500,0.76669124,35137.0
2008-07-05,2008,13,Sat,PIT,MIL,1,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,39176.0
2008-07-05,2008,13,Sat,NYM,PHI,1,Citizens Bank Park,80.5,0.626,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,45190.0
2008-07-05,2008,13,Sat,LAD,SF,1,AT&T Park,72.1,0.0,41915.0,71,0,0,1600000,4648486,76594500,0.855347819,40741.0
2008-07-05,2008,13,Sat,CHC,STL,0,Busch Stadium III,81.2,0.0,45494.0,78,0,0,1100000,2811927,99624449,1.112528383,46865.0
2008-07-05,2008,13,Sat,TOR,LAA,1,Angel Stadium,84.7,0.0,45050.0,94,1,1,1200000,12927614,119216333,1.331315309,43767.0
2008-07-05,2008,13,Sat,TEX,BAL,1,Camden Yards,79.3,0.185,45971.0,69,0,0,746000,2859024,67196246,0.750395426,19006.0
2008-07-05,2008,13,Sat,OAK,CHW,1,US Cellular Field,76.7,0.0,40615.0,72,0,0,664000,9408576,121189332,1.353348228,35586.0
2008-07-05,2008,13,Sat,CLE,MIN,1,Metrodome,,,55000.0,79,0,0,585000,3757952,56932766,0.635780862,31887.0
2008-07-05,2008,13,Sat,BOS,NYY,0,Old Yankee Stadium,76.9,0.563,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,54990.0
2008-07-05,2008,13,Sat,DET,SEA,1,Safeco Field,67.2,0.031,47943.0,88,0,0,927000,4145494,117666482,1.314007778,30373.0
2008-07-05,2008,13,Sat,KC,TB,1,Tropicana Field,,,42735.0,66,0,0,528000,3424650,43820597,0.489354354,30418.0
2008-07-06,2008,13,Sun,SD,ARI,0,Chase Field,,,48686.0,90,1,1,665000,5186958,66202712,0.739300411,28246.0
2008-07-06,2008,13,Sun,HOU,ATL,0,Turner Field,84.5,0.024,49586.0,84,0,0,1900000,6411149,102365683,1.143140352,24169.0
2008-07-06,2008,13,Sun,WSH,CIN,0,Great American Ball Park,81.6,0.071,42319.0,72,0,0,761000,2302815,74117695,0.827688787,28814.0
2008-07-06,2008,13,Sun,MIA,COL,0,Coors Field,87.0,0.063,50144.0,90,1,0,552000,3052498,68655500,0.76669124,27168.0
2008-07-06,2008,13,Sun,PIT,MIL,0,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,42163.0
2008-07-06,2008,13,Sun,NYM,PHI,0,Citizens Bank Park,79.3,0.472,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,45203.0
2008-07-06,2008,13,Sun,LAD,SF,0,AT&T Park,73.7,0.0,41915.0,71,0,0,1600000,4648486,76594500,0.855347819,38290.0
2008-07-06,2008,13,Sun,CHC,STL,0,Busch Stadium III,88.3,0.0,45494.0,78,0,0,1100000,2811927,99624449,1.112528383,46752.0
2008-07-06,2008,13,Sun,TOR,LAA,0,Angel Stadium,81.6,0.0,45050.0,94,1,1,1200000,12927614,119216333,1.331315309,41026.0
2008-07-06,2008,13,Sun,TEX,BAL,0,Camden Yards,79.4,0.272,45971.0,69,0,0,746000,2859024,67196246,0.750395426,22276.0
2008-07-06,2008,13,Sun,OAK,CHW,0,US Cellular Field,83.3,0.012,40615.0,72,0,0,664000,9408576,121189332,1.353348228,31955.0
2008-07-06,2008,13,Sun,CLE,MIN,0,Metrodome,,,55000.0,79,0,0,585000,3757952,56932766,0.635780862,30258.0
2008-07-06,2008,13,Sun,BOS,NYY,1,Old Yankee Stadium,78.6,0.02,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,54922.0
2008-07-06,2008,13,Sun,DET,SEA,0,Safeco Field,67.6,0.012,47943.0,88,0,0,927000,4145494,117666482,1.314007778,29083.0
2008-07-06,2008,13,Sun,KC,TB,0,Tropicana Field,,,42735.0,66,0,0,528000,3424650,43820597,0.489354354,20587.0
2008-07-07,2008,13,Mon,ATL,LAD,1,Dodger Stadium,91.2,0.0,56000.0,82,0,0,4800000,12927614,118588536,1.324304561,39896.0
2008-07-07,2008,13,Mon,COL,MIL,1,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,35161.0
2008-07-07,2008,13,Mon,NYM,PHI,1,Citizens Bank Park,84.8,0.035,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,44655.0
2008-07-07,2008,13,Mon,HOU,PIT,1,PNC Park,84.6,0.016,38362.0,68,0,0,837000,2429917,48689783,0.543729637,13323.0
2008-07-07,2008,13,Mon,MIA,SD,1,Petco Park,72.2,0.0,42445.0,89,0,0,1400000,3298799,73677616,0.822774327,23840.0
2008-07-07,2008,14,Mon,MIN,BOS,1,Fenway Park,84.8,0.008,37731.0,96,1,1,2200000,5025517,133390035,1.489596192,37912.0
2008-07-07,2008,13,Mon,SEA,OAK,1,Coliseum,90.9,0.0,47170.0,76,0,0,530000,2463127,47967126,0.535659566,11129.0
2008-07-07,2008,13,Mon,KC,TB,0,Tropicana Field,,,42735.0,66,0,0,528000,3424650,43820597,0.489354354,16293.0
2008-07-07,2008,13,Mon,LAA,TEX,1,Globe Life Field,95.4,0.0,48114.0,75,0,0,1000000,8344032,67712326,0.756158606,21170.0
2008-07-08,2008,13,Tue,CIN,CHC,1,Wrigley Field,84.3,0.161,41072.0,85,1,1,1900000,9408576,118345833,1.321594242,41360.0
2008-07-08,2008,13,Tue,ATL,LAD,1,Dodger Stadium,89.6,0.0,56000.0,82,0,0,4800000,12927614,118588536,1.324304561,39702.0
2008-07-08,2008,13,Tue,COL,MIL,1,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,42533.0
2008-07-08,2008,13,Tue,SF,NYM,1,Shea Stadium,87.4,0.0,57333.0,88,0,0,1700000,19940274,137793376,1.538769281,48887.0
2008-07-08,2008,14,Tue,STL,PHI,1,Citizens Bank Park,88.6,0.024,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,41519.0
2008-07-08,2008,13,Tue,HOU,PIT,1,PNC Park,86.5,0.012,38362.0,68,0,0,837000,2429917,48689783,0.543729637,17867.0
2008-07-08,2008,14,Tue,MIA,SD,1,Petco Park,72.0,0.0,42445.0,89,0,0,1400000,3298799,73677616,0.822774327,24762.0
2008-07-08,2008,14,Tue,ARI,WSH,1,Nationals Park,89.8,0.063,41339.0,73,0,0,711000,6436489,54961000,0.613761713,26820.0
2008-07-08,2008,14,Tue,MIN,BOS,1,Fenway Park,88.0,0.0,37731.0,96,1,1,2200000,5025517,133390035,1.489596192,37925.0
2008-07-08,2008,13,Tue,CLE,DET,1,Comerica Park,84.5,0.902,41083.0,88,0,0,1000000,4400587,137685196,1.537561211,40443.0
2008-07-08,2008,14,Tue,CHW,KC,1,Kauffman Stadium,84.8,0.5,37903.0,69,0,0,1000000,2253579,58245500,0.650440455,13614.0
2008-07-08,2008,13,Tue,TB,NYY,1,Old Yankee Stadium,88.1,0.02,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,53089.0
2008-07-08,2008,13,Tue,SEA,OAK,1,Coliseum,98.8,0.0,47170.0,76,0,0,530000,2463127,47967126,0.535659566,12543.0
2008-07-08,2008,14,Tue,LAA,TEX,1,Globe Life Field,96.7,0.0,48114.0,75,0,0,1000000,8344032,67712326,0.756158606,18788.0
2008-07-08,2008,13,Tue,BAL,TOR,1,Rogers Centre,,,49282.0,83,0,0,1700000,3026000,97793900,1.092086235,23276.0
2008-07-09,2008,14,Wed,CIN,CHC,1,Wrigley Field,81.1,0.0,41072.0,85,1,1,1900000,9408576,118345833,1.321594242,41605.0
2008-07-09,2008,14,Wed,ATL,LAD,1,Dodger Stadium,86.5,0.0,56000.0,82,0,0,4800000,12927614,118588536,1.324304561,39815.0
2008-07-09,2008,14,Wed,COL,MIL,1,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,37092.0
2008-07-09,2008,14,Wed,SF,NYM,1,Shea Stadium,86.8,0.087,57333.0,88,0,0,1700000,19940274,137793376,1.538769281,48896.0
2008-07-09,2008,14,Wed,STL,PHI,1,Citizens Bank Park,84.8,0.445,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,44951.0
2008-07-09,2008,13,Wed,HOU,PIT,1,PNC Park,82.2,0.823,38362.0,68,0,0,837000,2429917,48689783,0.543729637,13884.0
2008-07-09,2008,14,Wed,MIA,SD,0,Petco Park,70.7,0.0,42445.0,89,0,0,1400000,3298799,73677616,0.822774327,31186.0
2008-07-09,2008,14,Wed,ARI,WSH,1,Nationals Park,83.4,0.461,41339.0,73,0,0,711000,6436489,54961000,0.613761713,25862.0
2008-07-09,2008,14,Wed,MIN,BOS,0,Fenway Park,88.3,0.008,37731.0,96,1,1,2200000,5025517,133390035,1.489596192,37470.0
2008-07-09,2008,13,Wed,CLE,DET,1,Comerica Park,79.4,0.0,41083.0,88,0,0,1000000,4400587,137685196,1.537561211,41062.0
2008-07-09,2008,14,Wed,CHW,KC,1,Kauffman Stadium,83.7,0.0,37903.0,69,0,0,1000000,2253579,58245500,0.650440455,16502.0
2008-07-09,2008,14,Wed,TB,NYY,0,Old Yankee Stadium,86.9,0.13,56937.0,94,1,0,3900000,19940274,209081577,2.334860479,53552.0
2008-07-09,2008,14,Wed,SEA,OAK,1,Coliseum,90.7,0.0,47170.0,76,0,0,530000,2463127,47967126,0.535659566,21128.0
2008-07-09,2008,14,Wed,LAA,TEX,1,Globe Life Field,94.8,0.0,48114.0,75,0,0,1000000,8344032,67712326,0.756158606,24515.0
2008-07-09,2008,14,Wed,BAL,TOR,1,Rogers Centre,,,49282.0,83,0,0,1700000,3026000,97793900,1.092086235,22365.0
2008-07-10,2008,14,Thu,CIN,CHC,0,Wrigley Field,84.8,0.028,41072.0,85,1,1,1900000,9408576,118345833,1.321594242,41459.0
2008-07-10,2008,14,Thu,MIA,LAD,1,Dodger Stadium,87.0,0.0,56000.0,82,0,0,4800000,12927614,118588536,1.324304561,40417.0
2008-07-10,2008,14,Thu,COL,MIL,0,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,43389.0
2008-07-10,2008,14,Thu,SF,NYM,0,Shea Stadium,85.4,0.0,57333.0,88,0,0,1700000,19940274,137793376,1.538769281,48755.0
2008-07-10,2008,14,Thu,STL,PHI,0,Citizens Bank Park,85.4,0.0,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,44241.0
2008-07-10,2008,14,Thu,NYY,PIT,1,PNC Park,80.4,0.0,38362.0,68,0,0,837000,2429917,48689783,0.543729637,39081.0
2008-07-10,2008,14,Thu,ARI,WSH,1,Nationals Park,84.5,0.0,41339.0,73,0,0,711000,6436489,54961000,0.613761713,27330.0
2008-07-10,2008,14,Thu,TB,CLE,1,Progressive Field,79.1,0.0,43000.0,96,1,1,726000,2171877,78970066,0.881876293,22665.0
2008-07-10,2008,14,Thu,MIN,DET,0,Comerica Park,79.6,0.047,41083.0,88,0,0,1000000,4400587,137685196,1.537561211,41952.0
2008-07-10,2008,14,Thu,CHW,KC,1,Kauffman Stadium,85.9,0.012,37903.0,69,0,0,1000000,2253579,58245500,0.650440455,14547.0
2008-07-10,2008,14,Thu,SEA,OAK,0,Coliseum,86.7,0.0,47170.0,76,0,0,530000,2463127,47967126,0.535659566,15187.0
2008-07-10,2008,14,Thu,LAA,TEX,1,Globe Life Field,96.8,0.0,48114.0,75,0,0,1000000,8344032,67712326,0.756158606,23262.0
2008-07-10,2008,14,Thu,BAL,TOR,1,Rogers Centre,,,49282.0,83,0,0,1700000,3026000,97793900,1.092086235,22279.0
2008-07-11,2008,14,Fri,SF,CHC,0,Wrigley Field,85.9,0.047,41072.0,85,1,1,1900000,9408576,118345833,1.321594242,41605.0
2008-07-11,2008,14,Fri,MIA,LAD,1,Dodger Stadium,85.8,0.0,56000.0,82,0,0,4800000,12927614,118588536,1.324304561,49545.0
2008-07-11,2008,14,Fri,CIN,MIL,1,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,41229.0
2008-07-11,2008,14,Fri,COL,NYM,1,Shea Stadium,84.4,0.0,57333.0,88,0,0,1700000,19940274,137793376,1.538769281,49016.0
2008-07-11,2008,14,Fri,ARI,PHI,1,Citizens Bank Park,86.6,0.0,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,45028.0
2008-07-11,2008,14,Fri,STL,PIT,1,PNC Park,83.6,0.0,38362.0,68,0,0,837000,2429917,48689783,0.543729637,37113.0
2008-07-11,2008,14,Fri,ATL,SD,1,Petco Park,73.8,0.0,42445.0,89,0,0,1400000,3298799,73677616,0.822774327,40232.0
2008-07-11,2008,14,Fri,HOU,WSH,1,Nationals Park,88.5,0.0,41339.0,73,0,0,711000,6436489,54961000,0.613761713,33653.0
2008-07-11,2008,14,Fri,BAL,BOS,1,Fenway Park,80.2,0.0,37731.0,96,1,1,2200000,5025517,133390035,1.489596192,37779.0
2008-07-11,2008,14,Fri,TB,CLE,1,Progressive Field,80.4,0.008,43000.0,96,1,1,726000,2171877,78970066,0.881876293,33663.0
2008-07-11,2008,14,Fri,MIN,DET,1,Comerica Park,82.6,0.039,41083.0,88,0,0,1000000,4400587,137685196,1.537561211,42352.0
2008-07-11,2008,14,Fri,SEA,KC,1,Kauffman Stadium,87.5,0.0,37903.0,69,0,0,1000000,2253579,58245500,0.650440455,25345.0
2008-07-11,2008,14,Fri,LAA,OAK,1,Coliseum,79.9,0.0,47170.0,76,0,0,530000,2463127,47967126,0.535659566,31372.0
2008-07-11,2008,14,Fri,CHW,TEX,1,Globe Life Field,98.2,0.0,48114.0,75,0,0,1000000,8344032,67712326,0.756158606,28003.0
2008-07-11,2008,14,Fri,NYY,TOR,1,Rogers Centre,,,49282.0,83,0,0,1700000,3026000,97793900,1.092086235,43078.0
2008-07-12,2008,14,Sat,SF,CHC,0,Wrigley Field,82.8,0.193,41072.0,85,1,1,1900000,9408576,118345833,1.321594242,41555.0
2008-07-12,2008,14,Sat,MIA,LAD,1,Dodger Stadium,88.2,0.0,56000.0,82,0,0,4800000,12927614,118588536,1.324304561,55220.0
2008-07-12,2008,14,Sat,CIN,MIL,1,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,43556.0
2008-07-12,2008,14,Sat,COL,NYM,0,Shea Stadium,83.4,0.0,57333.0,88,0,0,1700000,19940274,137793376,1.538769281,54137.0
2008-07-12,2008,14,Sat,ARI,PHI,0,Citizens Bank Park,87.7,0.0,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,45006.0
2008-07-12,2008,14,Sat,STL,PIT,1,PNC Park,87.6,0.0,38362.0,68,0,0,837000,2429917,48689783,0.543729637,29387.0
2008-07-12,2008,14,Sat,ATL,SD,1,Petco Park,73.3,0.0,42445.0,89,0,0,1400000,3298799,73677616,0.822774327,42438.0
2008-07-12,2008,14,Sat,HOU,WSH,1,Nationals Park,89.4,0.0,41339.0,73,0,0,711000,6436489,54961000,0.613761713,30682.0
2008-07-12,2008,14,Sat,BAL,BOS,1,Fenway Park,83.1,0.0,37731.0,96,1,1,2200000,5025517,133390035,1.489596192,37539.0
2008-07-12,2008,14,Sat,TB,CLE,1,Progressive Field,87.0,0.504,43000.0,96,1,1,726000,2171877,78970066,0.881876293,35706.0
2008-07-12,2008,14,Sat,MIN,DET,0,Comerica Park,83.5,0.091,41083.0,88,0,0,1000000,4400587,137685196,1.537561211,41301.0
2008-07-12,2008,14,Sat,SEA,KC,1,Kauffman Stadium,79.8,0.11,37903.0,69,0,0,1000000,2253579,58245500,0.650440455,23792.0
2008-07-12,2008,14,Sat,LAA,OAK,1,Coliseum,81.2,0.0,47170.0,76,0,0,530000,2463127,47967126,0.535659566,27161.0
2008-07-12,2008,14,Sat,CHW,TEX,1,Globe Life Field,100.5,0.0,48114.0,75,0,0,1000000,8344032,67712326,0.756158606,39209.0
2008-07-12,2008,14,Sat,NYY,TOR,0,Rogers Centre,,,49282.0,83,0,0,1700000,3026000,97793900,1.092086235,44363.0
2008-07-13,2008,14,Sun,SF,CHC,0,Wrigley Field,78.7,0.0,41072.0,85,1,1,1900000,9408576,118345833,1.321594242,41574.0
2008-07-13,2008,14,Sun,MIA,LAD,0,Dodger Stadium,87.4,0.024,56000.0,82,0,0,4800000,12927614,118588536,1.324304561,42213.0
2008-07-13,2008,14,Sun,CIN,MIL,0,Miller Park,,,41900.0,83,0,0,670000,1574452,80937499,0.903847055,42108.0
2008-07-13,2008,14,Sun,COL,NYM,1,Shea Stadium,83.0,0.0,57333.0,88,0,0,1700000,19940274,137793376,1.538769281,51293.0
2008-07-13,2008,14,Sun,ARI,PHI,0,Citizens Bank Park,87.0,0.071,43651.0,89,1,1,1300000,6330422,98269880,1.097401609,45277.0
2008-07-13,2008,14,Sun,STL,PIT,0,PNC Park,80.8,0.421,38362.0,68,0,0,837000,2429917,48689783,0.543729637,21052.0
2008-07-13,2008,14,Sun,ATL,SD,0,Petco Park,76.2,0.0,42445.0,89,0,0,1400000,3298799,73677616,0.822774327,31347.0
2008-07-13,2008,14,Sun,HOU,WSH,0,Nationals Park,91.0,0.157,41339.0,73,0,0,711000,6436489,54961000,0.613761713,31463.0
2008-07-13,2008,14,Sun,BAL,BOS,0,Fenway Park,81.8,0.0,37731.0,96,1,1,2200000,5025517,133390035,1.489596192,37344.0
2008-07-13,2008,14,Sun,TB,CLE,0,Progressive Field,79.1,0.323,43000.0,96,1,1,726000,2171877,78970066,0.881876293,29700.0
2008-07-13,2008,14,Sun,MIN,DET,0,Comerica Park,80.7,0.039,41083.0,88,0,0,1000000,4400587,137685196,1.537561211,41453.0
2008-07-13,2008,14,Sun,SEA,KC,0,Kauffman Stadium,83.5,0.0,37903.0,69,0,0,1000000,2253579,58245500,0.650440455,21421.0
2008-07-13,2008,14,Sun,LAA,OAK,0,Coliseum,79.4,0.0,47170.0,76,0,0,530000,2463127,47967126,0.535659566,29352.0
2008-07-13,2008,14,Sun,CHW,TEX,0,Globe Life Field,96.0,0.047,48114.0,75,0,0,1000000,8344032,67712326,0.756158606,28459.0
2008-07-13,2008,14,Sun,NYY,TOR,0,Rogers Centre,,,49282.0,83,0,0,1700000,3026000,97793900,1.092086235,43854.0
2008-07-17,2008,14,Thu,NYM,CIN,1,Great American Ball Park,90.7,0.0,42319.0,72,0,0,761000,2302815,74117695,0.827688787,23681.0
2008-07-17,2008,14,Thu,PIT,COL,1,Coors Field,91.4,0.0,50144.0,90,1,0,552000,3052498,68655500,0.76669124,30584.0
2008-07-17,2008,14,Thu,SD,STL,1,Busch Stadium III,89.3,0.0,45494.0,78,0,0,1100000,2811927,99624449,1.112528383,42148.0
2008-07-17,2008,14,Thu,DET,BAL,1,Camden Yards,90.3,0.0,45971.0,69,0,0,746000,2859024,67196246,0.750395426,23224.0
2008-07-18,2008,14,Fri,LAD,ARI,1,Chase Field,,,48686.0,90,1,1,665000,5186958,66202712,0.739300411,38561.0
2008-07-18,2008,14,Fri,WSH,ATL,1,Turner Field,91.2,0.0,49586.0,84,0,0,1900000,6411149,102365683,1.143140352,39861.0
2008-07-18,2008,15,Fri,NYM,CIN,1,Great American Ball Park,92.1,0.0,42319.0,72,0,0,761000,2302815,74117695,0.827688787,31922.0
2008-07-18,2008,15,Fri,PIT,COL,1,Coors Field,87.3,0.0,50144.0,90,1,0,552000,3052498,68655500,0.76669124,37114.0
2008-07-18,2008,14,Fri,PHI,MIA,1,Sun Life Stadium,87.3,0.031,47662.0,71,0,0,783000,6457988,21811500,0.243573872,23124.0
2008-07-18,2008,14,Fri,CHC,HOU,1,Minute Maid Park,95.6,0.059,41168.0,73,0,0,1600000,7796182,88930414,0.993105715,42368.0
2008-07-18,2008,14,Fri,MIL,SF,1,AT&T Park,69.9,0.0,41915.0,71,0,0,1600000,4648486,76594500,0.855347819,40882.0
2008-07-18,2008,15,Fri,SD,STL,1,Busch Stadium III,91.8,0.0,45494.0,78,0,0,1100000,2811927,99624449,1.112528383,44398.0
2008-07-18,2008,14,Fri,BOS,LAA,1,Angel Stadium,80.3,0.0,45050.0,94,1,1,1200000,12927614,119216333,1.331315309,44260.0
2008-07-18,2008,14,Fri,DET,BAL,1,Camden Yards,90.8,0.0,45971.0,69,0,0,746000,2859024,67196246,0.750395426,29111.0
2008-07-18,2008,14,Fri,KC,CHW,1,US Cellular Field,84.6,0.004,40615.0,72,0,0,664000,9408576,121189332,1.353348228,36291.0
