date,year,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,day_night,park_id,attendance,week,location,temp,precip,home team,capacity,Team,prev_year_wins,made_playoffs,won_division
2006-05-09,2006,Tue,CLE,AL,34,KC,AL,31,7,10,N,Kauffman Stadium,14784.0,5,Kansas City,75.7,0.378,Royals,37903.0,Royals,56,0,0
2006-05-09,2006,Tue,BOS,AL,32,NYY,AL,30,14,3,N,Old Yankee Stadium,54688.0,5,New York,62.0,0.0,Yankees,56937.0,Yankees,95,1,1
2006-05-09,2006,Tue,TB,AL,34,SEA,AL,35,1,8,N,Safeco Field,19726.0,6,Seattle,59.5,0.0,Mariners,47943.0,Mariners,69,0,0
2006-05-09,2006,Tue,MIN,AL,33,TEX,AL,34,15,5,N,Globe Life Field,19309.0,5,Texas,92.7,0.0,Rangers,48114.0,Rangers,79,0,0
2006-05-09,2006,Tue,OAK,AL,32,TOR,AL,32,6,5,N,Rogers Centre,36269.0,5,Toronto,,,Blue Jays,49282.0,Blue Jays,80,0,0
2006-05-09,2006,Tue,WSH,NL,33,CIN,NL,33,7,1,N,Great American Ball Park,16716.0,5,Cincinatti,75.1,0.0,Reds,42319.0,Reds,73,0,0
2006-05-09,2006,Tue,ATL,NL,32,MIA,NL,30,10,2,N,Sun Life Stadium,6079.0,5,Miami,87.0,0.0,Marlins,47662.0,Marlins,83,0,0
2006-05-09,2006,Tue,HOU,NL,33,LAD,NL,33,7,12,N,Dodger Stadium,55992.0,5,Los Angeles,72.9,0.0,Dodgers,56000.0,Dodgers,71,0,0
2006-05-09,2006,Tue,NYM,NL,32,PHI,NL,32,4,5,N,Citizens Bank Park,33787.0,5,Philadelphia,69.7,0.0,Phillies,43651.0,Phillies,88,0,0
2006-05-09,2006,Tue,ARI,NL,33,PIT,NL,34,0,3,N,PNC Park,16961.0,5,Pittsburgh,68.3,0.0,Pirates,38362.0,Pirates,67,0,0
2006-05-09,2006,Tue,MIL,NL,33,SD,NL,33,5,4,N,Petco Park,22196.0,5,San Diego,65.0,0.0,Padres,42445.0,Padres,82,1,1
2006-05-09,2006,Tue,CHC,NL,32,SF,NL,33,1,6,N,AT&T Park,39357.0,5,San Francisco,69.3,0.0,Giants,41915.0,Giants,75,0,0
2006-05-09,2006,Tue,COL,NL,34,STL,NL,34,2,4,N,Busch Stadium III,40375.0,5,St. Louis,71.2,0.217,Cardinals,45494.0,Cardinals,100,1,1
2006-05-10,2006,Wed,DET,AL,34,BAL,AL,35,6,3,N,Camden Yards,15548.0,6,Baltimore,77.2,0.0,Orioles,45971.0,Orioles,74,0,0
2006-05-10,2006,Wed,LAA,AL,35,CHW,AL,33,12,5,N,US Cellular Field,31034.0,5,Chicago,68.3,0.122,White Sox,40615.0,White Sox,99,1,1
2006-05-10,2006,Wed,CLE,AL,35,KC,AL,32,8,10,D,Kauffman Stadium,24471.0,5,Kansas City,62.6,0.067,Royals,37903.0,Royals,56,0,0
2006-05-10,2006,Wed,BOS,AL,33,NYY,AL,31,3,7,N,Old Yankee Stadium,54769.0,5,New York,63.7,0.0,Yankees,56937.0,Yankees,95,1,1
2006-05-10,2006,Wed,TB,AL,35,SEA,AL,36,1,0,D,Safeco Field,21801.0,6,Seattle,64.9,0.0,Mariners,47943.0,Mariners,69,0,0
2006-05-10,2006,Wed,MIN,AL,34,TEX,AL,35,4,3,D,Globe Life Field,23037.0,6,Texas,78.9,0.0,Rangers,48114.0,Rangers,79,0,0
2006-05-10,2006,Wed,OAK,AL,33,TOR,AL,33,7,9,N,Rogers Centre,19269.0,5,Toronto,,,Blue Jays,49282.0,Blue Jays,80,0,0
2006-05-10,2006,Wed,WSH,NL,34,CIN,NL,34,6,9,N,Great American Ball Park,14180.0,5,Cincinatti,69.8,0.551,Reds,42319.0,Reds,73,0,0
2006-05-10,2006,Wed,ATL,NL,33,MIA,NL,31,3,11,N,Sun Life Stadium,6299.0,5,Miami,87.2,0.193,Marlins,47662.0,Marlins,83,0,0
2006-05-10,2006,Wed,HOU,NL,34,LAD,NL,34,6,9,N,Dodger Stadium,33595.0,5,Los Angeles,81.3,0.0,Dodgers,56000.0,Dodgers,71,0,0
2006-05-10,2006,Wed,NYM,NL,33,PHI,NL,33,13,4,N,Citizens Bank Park,30269.0,5,Philadelphia,75.5,0.0,Phillies,43651.0,Phillies,88,0,0
2006-05-10,2006,Wed,ARI,NL,34,PIT,NL,35,7,4,N,PNC Park,14509.0,6,Pittsburgh,78.0,0.0,Pirates,38362.0,Pirates,67,0,0
2006-05-10,2006,Wed,MIL,NL,34,SD,NL,34,0,3,N,Petco Park,20088.0,5,San Diego,65.2,0.0,Padres,42445.0,Padres,82,1,1
2006-05-10,2006,Wed,CHC,NL,33,SF,NL,34,8,1,N,AT&T Park,39655.0,5,San Francisco,75.1,0.0,Giants,41915.0,Giants,75,0,0
2006-05-10,2006,Wed,COL,NL,35,STL,NL,35,4,7,D,Busch Stadium III,39108.0,6,St. Louis,69.3,0.795,Cardinals,45494.0,Cardinals,100,1,1
2006-05-11,2006,Thu,BOS,AL,34,NYY,AL,32,5,3,N,Old Yankee Stadium,54956.0,5,New York,63.0,0.0,Yankees,56937.0,Yankees,95,1,1
2006-05-11,2006,Thu,OAK,AL,34,TOR,AL,34,3,8,D,Rogers Centre,23974.0,5,Toronto,,,Blue Jays,49282.0,Blue Jays,80,0,0
2006-05-11,2006,Thu,WSH,NL,35,CIN,NL,35,4,5,N,Great American Ball Park,15771.0,6,Cincinatti,64.2,0.673,Reds,42319.0,Reds,73,0,0
2006-05-11,2006,Thu,ATL,NL,34,MIA,NL,32,9,1,N,Sun Life Stadium,8717.0,5,Miami,87.7,0.0,Marlins,47662.0,Marlins,83,0,0
2006-05-11,2006,Thu,HOU,NL,35,LAD,NL,35,4,2,D,Dodger Stadium,37133.0,6,Los Angeles,81.0,0.0,Dodgers,56000.0,Dodgers,71,0,0
2006-05-11,2006,Thu,NYM,NL,34,PHI,NL,34,0,2,N,Citizens Bank Park,28224.0,5,Philadelphia,72.4,0.5,Phillies,43651.0,Phillies,88,0,0
2006-05-11,2006,Thu,MIL,NL,35,SD,NL,35,5,8,D,Petco Park,22500.0,6,San Diego,65.0,0.0,Padres,42445.0,Padres,82,1,1
2006-05-11,2006,Thu,CHC,NL,34,SF,NL,35,3,9,D,AT&T Park,38132.0,6,San Francisco,71.6,0.0,Giants,41915.0,Giants,75,0,0
2006-05-12,2006,Fri,SEA,AL,37,LAA,AL,36,7,12,N,Angel Stadium,43912.0,6,Los Angeles,70.9,0.0,Angels,45050.0,Angels,95,1,1
2006-05-12,2006,Fri,KC,AL,33,BAL,AL,36,5,6,N,Camden Yards,30848.0,6,Baltimore,68.5,0.055,Orioles,45971.0,Orioles,74,0,0
2006-05-12,2006,Fri,TEX,AL,36,BOS,AL,35,6,0,N,Fenway Park,36102.0,6,Boston,56.4,0.287,Red Sox,37731.0,Red Sox,95,1,0
2006-05-12,2006,Fri,DET,AL,35,CLE,AL,36,5,4,N,Progressive Field,23588.0,6,Cleveland,52.1,0.319,Indians,43000.0,Indians,93,0,0
2006-05-12,2006,Fri,CHW,AL,34,MIN,AL,35,1,10,N,Metrodome,30473.0,6,Minnesota,,,Twins,55000.0,Twins,83,0,0
2006-05-12,2006,Fri,OAK,AL,35,NYY,AL,33,0,2,N,Old Yankee Stadium,47497.0,5,New York,66.9,0.933,Yankees,56937.0,Yankees,95,1,1
2006-05-12,2006,Fri,TOR,AL,35,TB,AL,36,1,4,N,Tropicana Field,11816.0,6,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-12,2006,Fri,WSH,NL,36,ATL,NL,35,2,6,N,Turner Field,31818.0,6,Atlanta,69.3,0.0,Braves,49586.0,Braves,90,1,1
2006-05-12,2006,Fri,SD,NL,36,CHC,NL,35,10,5,D,Wrigley Field,39245.0,6,Chicago,45.8,0.543,Cubs,41072.0,Cubs,79,0,0
2006-05-12,2006,Fri,PHI,NL,35,CIN,NL,36,8,4,N,Great American Ball Park,21709.0,6,Cincinatti,58.4,0.228,Reds,42319.0,Reds,73,0,0
2006-05-12,2006,Fri,COL,NL,36,HOU,NL,36,2,12,N,Minute Maid Park,39617.0,6,Houston,85.2,0.0,Astros,41168.0,Astros,89,1,0
2006-05-12,2006,Fri,NYM,NL,35,MIL,NL,36,6,9,N,Miller Park,26362.0,6,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-12,2006,Fri,MIA,NL,33,PIT,NL,36,9,12,N,PNC Park,24990.0,6,Pittsburgh,60.7,0.071,Pirates,38362.0,Pirates,67,0,0
2006-05-12,2006,Fri,LAD,NL,36,SF,NL,36,6,1,N,AT&T Park,42885.0,6,San Francisco,68.0,0.0,Giants,41915.0,Giants,75,0,0
2006-05-12,2006,Fri,ARI,NL,35,STL,NL,36,3,5,N,Busch Stadium III,41085.0,6,St. Louis,63.2,0.0,Cardinals,45494.0,Cardinals,100,1,1
2006-05-13,2006,Sat,SEA,AL,38,LAA,AL,37,5,4,N,Angel Stadium,43821.0,6,Los Angeles,71.0,0.0,Angels,45050.0,Angels,95,1,1
2006-05-13,2006,Sat,KC,AL,34,BAL,AL,37,1,11,D,Camden Yards,33188.0,6,Baltimore,69.0,0.028,Orioles,45971.0,Orioles,74,0,0
2006-05-13,2006,Sat,DET,AL,36,CLE,AL,37,3,0,N,Progressive Field,24051.0,6,Cleveland,61.5,0.091,Indians,43000.0,Indians,93,0,0
2006-05-13,2006,Sat,CHW,AL,35,MIN,AL,36,4,8,N,Metrodome,33021.0,6,Minnesota,,,Twins,55000.0,Twins,83,0,0
2006-05-13,2006,Sat,OAK,AL,36,NYY,AL,34,3,4,D,Old Yankee Stadium,53907.0,5,New York,69.9,0.0,Yankees,56937.0,Yankees,95,1,1
2006-05-13,2006,Sat,TOR,AL,36,TB,AL,37,8,1,N,Tropicana Field,15184.0,6,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-13,2006,Sat,WSH,NL,37,ATL,NL,36,5,8,N,Turner Field,37040.0,6,Atlanta,71.0,0.047,Braves,49586.0,Braves,90,1,1
2006-05-13,2006,Sat,SD,NL,37,CHC,NL,36,4,3,D,Wrigley Field,40095.0,6,Chicago,49.9,0.079,Cubs,41072.0,Cubs,79,0,0
2006-05-13,2006,Sat,PHI,NL,36,CIN,NL,37,2,0,N,Great American Ball Park,32620.0,6,Cincinatti,63.6,0.067,Reds,42319.0,Reds,73,0,0
2006-05-13,2006,Sat,COL,NL,37,HOU,NL,37,2,1,N,Minute Maid Park,35852.0,6,Houston,90.6,0.0,Astros,41168.0,Astros,89,1,0
2006-05-13,2006,Sat,NYM,NL,36,MIL,NL,37,9,8,N,Miller Park,45150.0,6,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-13,2006,Sat,MIA,NL,34,PIT,NL,37,4,3,N,PNC Park,29289.0,6,Pittsburgh,67.2,0.016,Pirates,38362.0,Pirates,67,0,0
2006-05-13,2006,Sat,LAD,NL,37,SF,NL,37,5,6,D,AT&T Park,42864.0,6,San Francisco,66.0,0.0,Giants,41915.0,Giants,75,0,0
2006-05-13,2006,Sat,ARI,NL,36,STL,NL,37,1,9,N,Busch Stadium III,40585.0,6,St. Louis,61.6,0.0,Cardinals,45494.0,Cardinals,100,1,1
2006-05-14,2006,Sun,SEA,AL,39,LAA,AL,38,9,4,D,Angel Stadium,43191.0,6,Los Angeles,73.4,0.0,Angels,45050.0,Angels,95,1,1
2006-05-14,2006,Sun,KC,AL,35,BAL,AL,38,7,8,D,Camden Yards,25530.0,6,Baltimore,69.3,0.028,Orioles,45971.0,Orioles,74,0,0
2006-05-14,2006,Sun,DET,AL,37,CLE,AL,38,3,2,D,Progressive Field,21875.0,6,Cleveland,64.7,0.402,Indians,43000.0,Indians,93,0,0
2006-05-14,2006,Sun,CHW,AL,36,MIN,AL,37,9,7,N,Metrodome,21796.0,6,Minnesota,,,Twins,55000.0,Twins,83,0,0
2006-05-14,2006,Sun,OAK,AL,37,NYY,AL,35,6,1,D,Old Yankee Stadium,52587.0,6,New York,62.2,0.0,Yankees,56937.0,Yankees,95,1,1
2006-05-14,2006,Sun,TOR,AL,37,TB,AL,38,8,3,D,Tropicana Field,12224.0,6,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-14,2006,Sun,WSH,NL,38,ATL,NL,37,8,1,D,Turner Field,31062.0,6,Atlanta,74.2,0.0,Braves,49586.0,Braves,90,1,1
2006-05-14,2006,Sun,SD,NL,38,CHC,NL,37,9,0,D,Wrigley Field,39570.0,6,Chicago,53.6,0.008,Cubs,41072.0,Cubs,79,0,0
2006-05-14,2006,Sun,PHI,NL,37,CIN,NL,38,2,1,D,Great American Ball Park,19673.0,6,Cincinatti,55.9,0.106,Reds,42319.0,Reds,73,0,0
2006-05-14,2006,Sun,COL,NL,38,HOU,NL,38,0,3,D,Minute Maid Park,37614.0,6,Houston,82.6,0.173,Astros,41168.0,Astros,89,1,0
2006-05-14,2006,Sun,NYM,NL,37,MIL,NL,38,5,6,D,Miller Park,28104.0,6,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-14,2006,Sun,MIA,NL,35,PIT,NL,38,8,2,D,PNC Park,15921.0,6,Pittsburgh,68.4,0.291,Pirates,38362.0,Pirates,67,0,0
2006-05-14,2006,Sun,LAD,NL,38,SF,NL,38,6,3,D,AT&T Park,42984.0,6,San Francisco,80.3,0.0,Giants,41915.0,Giants,75,0,0
2006-05-14,2006,Sun,ARI,NL,37,STL,NL,38,7,6,D,Busch Stadium III,40891.0,6,St. Louis,57.1,0.028,Cardinals,45494.0,Cardinals,100,1,1
2006-05-15,2006,Mon,BOS,AL,36,BAL,AL,39,11,1,N,Camden Yards,25607.0,6,Baltimore,66.2,0.469,Orioles,45971.0,Orioles,74,0,0
2006-05-15,2006,Mon,CHW,AL,37,MIN,AL,38,7,3,D,Metrodome,19413.0,6,Minnesota,,,Twins,55000.0,Twins,83,0,0
2006-05-15,2006,Mon,TEX,AL,37,NYY,AL,36,4,2,N,Old Yankee Stadium,41115.0,6,New York,61.6,0.319,Yankees,56937.0,Yankees,95,1,1
2006-05-15,2006,Mon,SD,NL,39,ARI,NL,38,5,6,N,Chase Field,19838.0,6,Arizona,,,Diamondbacks,48686.0,Diamondbacks,77,0,0
2006-05-15,2006,Mon,MIA,NL,36,ATL,NL,38,8,11,N,Turner Field,19254.0,6,Atlanta,67.9,0.0,Braves,49586.0,Braves,90,1,1
2006-05-15,2006,Mon,LAD,NL,39,COL,NL,39,5,4,N,Coors Field,20208.0,6,Colorado,69.7,0.0,Rockies,50144.0,Rockies,67,0,0
2006-05-15,2006,Mon,SF,NL,39,HOU,NL,39,10,1,N,Minute Maid Park,32980.0,6,Houston,80.5,0.0,Astros,41168.0,Astros,89,1,0
2006-05-16,2006,Tue,TOR,AL,38,LAA,AL,39,3,8,N,Angel Stadium,43066.0,6,Los Angeles,75.5,0.0,Angels,45050.0,Angels,95,1,1
2006-05-16,2006,Tue,BOS,AL,37,BAL,AL,40,6,5,N,Camden Yards,27565.0,6,Baltimore,65.4,0.043,Orioles,45971.0,Orioles,74,0,0
2006-05-16,2006,Tue,KC,AL,36,CLE,AL,39,4,6,N,Progressive Field,15399.0,6,Cleveland,58.3,0.169,Indians,43000.0,Indians,93,0,0
2006-05-16,2006,Tue,MIN,AL,39,DET,AL,38,4,7,N,Comerica Park,18115.0,6,Detroit,61.2,0.181,Tigers,41083.0,Tigers,71,0,0
2006-05-16,2006,Tue,TEX,AL,38,NYY,AL,37,13,14,N,Old Yankee Stadium,40757.0,6,New York,63.2,0.547,Yankees,56937.0,Yankees,95,1,1
2006-05-16,2006,Tue,SEA,AL,40,OAK,AL,38,6,12,N,Coliseum,16397.0,6,Oakland,77.5,0.0,Athletics,47170.0,Athletics,88,0,0
2006-05-16,2006,Tue,CHW,AL,38,TB,AL,39,7,10,N,Tropicana Field,11566.0,6,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-16,2006,Tue,SD,NL,40,ARI,NL,39,2,5,N,Chase Field,20015.0,6,Arizona,,,Diamondbacks,48686.0,Diamondbacks,77,0,0
2006-05-16,2006,Tue,MIA,NL,37,ATL,NL,39,3,4,N,Turner Field,22427.0,6,Atlanta,66.1,0.004,Braves,49586.0,Braves,90,1,1
2006-05-16,2006,Tue,WSH,NL,39,CHC,NL,38,0,4,N,Wrigley Field,39298.0,6,Chicago,59.3,0.008,Cubs,41072.0,Cubs,79,0,0
2006-05-16,2006,Tue,LAD,NL,40,COL,NL,40,1,5,N,Coors Field,23192.0,6,Colorado,76.2,0.0,Rockies,50144.0,Rockies,67,0,0
2006-05-16,2006,Tue,SF,NL,40,HOU,NL,40,14,3,N,Minute Maid Park,35286.0,6,Houston,81.4,0.0,Astros,41168.0,Astros,89,1,0
2006-05-16,2006,Tue,PHI,NL,38,MIL,NL,39,2,3,N,Miller Park,14592.0,6,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-16,2006,Tue,CIN,NL,39,PIT,NL,39,3,9,N,PNC Park,14315.0,6,Pittsburgh,60.9,0.217,Pirates,38362.0,Pirates,67,0,0
2006-05-16,2006,Tue,NYM,NL,38,STL,NL,39,8,3,N,Busch Stadium III,39616.0,6,St. Louis,66.2,0.047,Cardinals,45494.0,Cardinals,100,1,1
2006-05-17,2006,Wed,TOR,AL,39,LAA,AL,40,3,0,N,Angel Stadium,38767.0,6,Los Angeles,79.0,0.0,Angels,45050.0,Angels,95,1,1
2006-05-17,2006,Wed,BOS,AL,38,BAL,AL,41,3,4,N,Camden Yards,32089.0,6,Baltimore,69.6,0.067,Orioles,45971.0,Orioles,74,0,0
2006-05-17,2006,Wed,KC,AL,37,CLE,AL,40,0,5,N,Progressive Field,15064.0,6,Cleveland,66.2,0.047,Indians,43000.0,Indians,93,0,0
2006-05-17,2006,Wed,MIN,AL,40,DET,AL,39,0,2,N,Comerica Park,16669.0,6,Detroit,69.9,0.087,Tigers,41083.0,Tigers,71,0,0
2006-05-17,2006,Wed,TEX,AL,39,NYY,AL,38,3,4,N,Old Yankee Stadium,52547.0,6,New York,68.9,0.0,Yankees,56937.0,Yankees,95,1,1
2006-05-17,2006,Wed,SEA,AL,41,OAK,AL,39,2,7,N,Coliseum,19208.0,6,Oakland,72.4,0.0,Athletics,47170.0,Athletics,88,0,0
2006-05-17,2006,Wed,CHW,AL,39,TB,AL,40,5,2,N,Tropicana Field,11607.0,6,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-17,2006,Wed,SD,NL,41,ARI,NL,40,14,10,N,Chase Field,18012.0,6,Arizona,,,Diamondbacks,48686.0,Diamondbacks,77,0,0
2006-05-17,2006,Wed,MIA,NL,38,ATL,NL,40,4,6,N,Turner Field,25647.0,6,Atlanta,70.1,0.02,Braves,49586.0,Braves,90,1,1
2006-05-17,2006,Wed,WSH,NL,40,CHC,NL,39,0,5,N,Wrigley Field,39757.0,6,Chicago,68.9,0.291,Cubs,41072.0,Cubs,79,0,0
2006-05-17,2006,Wed,LAD,NL,41,COL,NL,41,3,2,D,Coors Field,30296.0,6,Colorado,79.2,0.0,Rockies,50144.0,Rockies,67,0,0
2006-05-17,2006,Wed,SF,NL,41,HOU,NL,41,10,1,N,Minute Maid Park,36327.0,6,Houston,85.6,0.0,Astros,41168.0,Astros,89,1,0
2006-05-17,2006,Wed,PHI,NL,39,MIL,NL,40,7,8,N,Miller Park,20874.0,6,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-17,2006,Wed,CIN,NL,40,PIT,NL,40,2,7,N,PNC Park,14897.0,6,Pittsburgh,63.6,0.358,Pirates,38362.0,Pirates,67,0,0
2006-05-17,2006,Wed,NYM,NL,39,STL,NL,40,0,1,N,Busch Stadium III,40573.0,6,St. Louis,74.1,0.024,Cardinals,45494.0,Cardinals,100,1,1
2006-05-18,2006,Thu,TOR,AL,40,LAA,AL,41,8,4,N,Angel Stadium,37850.0,6,Los Angeles,73.4,0.0,Angels,45050.0,Angels,95,1,1
2006-05-18,2006,Thu,KC,AL,38,CLE,AL,41,5,6,D,Progressive Field,24184.0,6,Cleveland,58.4,0.484,Indians,43000.0,Indians,93,0,0
2006-05-18,2006,Thu,MIN,AL,41,DET,AL,40,3,5,D,Comerica Park,26732.0,6,Detroit,58.5,0.098,Tigers,41083.0,Tigers,71,0,0
2006-05-18,2006,Thu,TEX,AL,40,NYY,AL,39,6,2,D,Old Yankee Stadium,47194.0,6,New York,70.4,0.008,Yankees,56937.0,Yankees,95,1,1
2006-05-18,2006,Thu,SEA,AL,42,OAK,AL,40,3,6,D,Coliseum,18136.0,6,Oakland,72.9,0.0,Athletics,47170.0,Athletics,88,0,0
2006-05-18,2006,Thu,CHW,AL,40,TB,AL,41,4,5,N,Tropicana Field,22665.0,6,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-18,2006,Thu,MIA,NL,39,ATL,NL,41,1,9,D,Turner Field,29996.0,6,Atlanta,79.7,0.0,Braves,49586.0,Braves,90,1,1
2006-05-18,2006,Thu,WSH,NL,41,CHC,NL,40,5,3,D,Wrigley Field,40517.0,6,Chicago,60.1,0.047,Cubs,41072.0,Cubs,79,0,0
2006-05-18,2006,Thu,PHI,NL,40,MIL,NL,41,4,5,D,Miller Park,27419.0,6,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-18,2006,Thu,CIN,NL,41,PIT,NL,41,9,8,D,PNC Park,18502.0,6,Pittsburgh,61.6,0.378,Pirates,38362.0,Pirates,67,0,0
2006-05-18,2006,Thu,NYM,NL,40,STL,NL,41,3,6,D,Busch Stadium III,41273.0,6,St. Louis,71.3,0.0,Cardinals,45494.0,Cardinals,100,1,1
2006-05-19,2006,Fri,CHC,NL,41,CHW,AL,41,1,6,D,US Cellular Field,39301.0,6,Chicago,56.2,0.0,White Sox,40615.0,White Sox,99,1,1
2006-05-19,2006,Fri,PIT,NL,42,CLE,AL,42,1,4,N,Progressive Field,32499.0,7,Cleveland,53.0,0.154,Indians,43000.0,Indians,93,0,0
2006-05-19,2006,Fri,CIN,NL,42,DET,AL,41,9,4,N,Comerica Park,26933.0,6,Detroit,57.5,0.11,Tigers,41083.0,Tigers,71,0,0
2006-05-19,2006,Fri,STL,NL,42,KC,AL,39,9,6,N,Kauffman Stadium,33045.0,6,Kansas City,89.7,0.031,Royals,37903.0,Royals,56,0,0
2006-05-19,2006,Fri,SF,NL,42,OAK,AL,41,0,1,N,Coliseum,35077.0,6,Oakland,63.5,0.323,Athletics,47170.0,Athletics,88,0,0
2006-05-19,2006,Fri,SD,NL,42,SEA,AL,43,4,7,N,Safeco Field,35338.0,7,Seattle,73.8,0.0,Mariners,47943.0,Mariners,69,0,0
2006-05-19,2006,Fri,MIA,NL,40,TB,AL,42,4,5,N,Tropicana Field,10017.0,7,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-19,2006,Fri,ATL,NL,42,ARI,NL,41,9,10,N,Chase Field,25056.0,6,Arizona,,,Diamondbacks,48686.0,Diamondbacks,77,0,0
2006-05-19,2006,Fri,TOR,AL,41,COL,NL,42,3,8,N,Coors Field,26011.0,7,Colorado,85.4,0.0,Rockies,50144.0,Rockies,67,0,0
2006-05-19,2006,Fri,TEX,AL,41,HOU,NL,42,3,5,N,Minute Maid Park,40790.0,7,Houston,91.3,0.0,Astros,41168.0,Astros,89,1,0
2006-05-19,2006,Fri,LAA,AL,42,LAD,NL,42,3,16,N,Dodger Stadium,55655.0,7,Los Angeles,78.7,0.0,Dodgers,56000.0,Dodgers,71,0,0
2006-05-19,2006,Fri,MIN,AL,42,MIL,NL,42,7,1,N,Miller Park,28462.0,7,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-19,2006,Fri,NYY,AL,40,NYM,NL,41,6,7,N,Shea Stadium,56289.0,6,New York,63.3,0.748,Mets,57333.0,Mets,83,0,0
2006-05-19,2006,Fri,BOS,AL,39,PHI,NL,41,5,3,N,Citizens Bank Park,44296.0,6,Philadelphia,65.0,0.26,Phillies,43651.0,Phillies,88,0,0
2006-05-19,2006,Fri,BAL,AL,42,WSH,NL,42,5,1,N,RFK Stadium,30320.0,7,"Washington, D.C.",63.8,0.008,Nationals,45596.0,Nationals,81,0,0
2006-05-20,2006,Sat,CHC,NL,42,CHW,AL,42,0,7,D,US Cellular Field,39387.0,7,Chicago,68.2,0.0,White Sox,40615.0,White Sox,99,1,1
2006-05-20,2006,Sat,PIT,NL,43,CLE,AL,43,9,6,N,Progressive Field,30799.0,7,Cleveland,60.9,0.047,Indians,43000.0,Indians,93,0,0
2006-05-20,2006,Sat,CIN,NL,43,DET,AL,42,6,7,N,Comerica Park,43128.0,7,Detroit,65.5,0.0,Tigers,41083.0,Tigers,71,0,0
2006-05-20,2006,Sat,STL,NL,43,KC,AL,40,4,2,N,Kauffman Stadium,40516.0,6,Kansas City,77.5,0.0,Royals,37903.0,Royals,56,0,0
2006-05-20,2006,Sat,SF,NL,43,OAK,AL,42,4,2,D,Coliseum,35077.0,7,Oakland,67.2,0.0,Athletics,47170.0,Athletics,88,0,0
2006-05-20,2006,Sat,SD,NL,43,SEA,AL,44,3,6,N,Safeco Field,33946.0,7,Seattle,68.7,0.079,Mariners,47943.0,Mariners,69,0,0
2006-05-20,2006,Sat,MIA,NL,41,TB,AL,43,3,4,N,Tropicana Field,14837.0,7,Tampa Bay,,,Rays,42735.0,Rays,67,0,0
2006-05-20,2006,Sat,ATL,NL,43,ARI,NL,42,0,13,N,Chase Field,35382.0,7,Arizona,,,Diamondbacks,48686.0,Diamondbacks,77,0,0
2006-05-20,2006,Sat,TOR,AL,42,COL,NL,43,1,5,N,Coors Field,26212.0,7,Colorado,83.9,0.012,Rockies,50144.0,Rockies,67,0,0
2006-05-20,2006,Sat,TEX,AL,42,HOU,NL,43,6,0,N,Minute Maid Park,41480.0,7,Houston,88.0,0.0,Astros,41168.0,Astros,89,1,0
2006-05-20,2006,Sat,LAA,AL,43,LAD,NL,43,4,8,D,Dodger Stadium,55587.0,7,Los Angeles,76.7,0.0,Dodgers,56000.0,Dodgers,71,0,0
2006-05-20,2006,Sat,MIN,AL,43,MIL,NL,43,16,10,N,Miller Park,43422.0,7,Miluakee,,,Brewers,41900.0,Brewers,81,0,0
2006-05-20,2006,Sat,NYY,AL,41,NYM,NL,42,5,4,D,Shea Stadium,56185.0,7,New York,66.3,0.0,Mets,57333.0,Mets,83,0,0
2006-05-20,2006,Sat,BOS,AL,40,PHI,NL,42,8,4,N,Citizens Bank Park,44809.0,7,Philadelphia,67.7,0.016,Phillies,43651.0,Phillies,88,0,0
2006-05-20,2006,Sat,BAL,AL,43,WSH,NL,43,3,8,N,RFK Stadium,32502.0,7,"Washington, D.C.",72.0,0.012,Nationals,45596.0,Nationals,81,0,0
2006-05-21,2006,Sun,CHC,NL,43,CHW,AL,43,7,4,D,US Cellular Field,38645.0,7,Chicago,56.3,0.02,White Sox,40615.0,White Sox,99,1,1
2006-05-21,2006,Sun,PIT,NL,44,CLE,AL,44,2,3,D,Progressive Field,31589.0,7,Cleveland,56.1,0.189,Indians,43000.0,Indians,93,0,0
2006-05-21,2006,Sun,CIN,NL,44,DET,AL,43,0,1,D,Comerica Park,31515.0,7,Detroit,56.5,0.094,Tigers,41083.0,Tigers,71,0,0
2006-05-21,2006,Sun,STL,NL,44,KC,AL,41,10,3,D,Kauffman Stadium,30266.0,6,Kansas City,82.2,0.0,Royals,37903.0,Royals,56,0,0
2006-05-21,2006,Sun,SF,NL,44,OAK,AL,43,6,0,D,Coliseum,35077.0,7,Oakland,65.9,0.559,Athletics,47170.0,Athletics,88,0,0
