latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-73.78723,7.0,-18000,America/New_York,GMT-5

time,temperature_2m_max (°F),rain_sum (inch)
2005-04-03,47.6,0.063
2005-04-04,53.1,0.000
2005-04-05,63.6,0.000
2005-04-06,66.9,0.000
2005-04-07,69.7,0.122
2005-04-08,61.0,0.382
2005-04-09,58.6,0.000
2005-04-10,67.3,0.000
2005-04-11,54.9,0.000
2005-04-12,54.3,0.000
2005-04-13,53.5,0.000
2005-04-14,60.9,0.000
2005-04-15,54.2,0.000
2005-04-16,55.9,0.000
2005-04-17,71.2,0.000
2005-04-18,71.9,0.000
2005-04-19,72.4,0.000
2005-04-20,81.7,0.000
2005-04-21,64.6,0.008
2005-04-22,56.1,0.016
2005-04-23,58.3,1.217
2005-04-24,55.8,0.083
2005-04-25,54.0,0.020
2005-04-26,62.4,0.000
2005-04-27,62.3,0.807
2005-04-28,62.9,0.016
2005-04-29,60.6,0.000
2005-04-30,58.2,0.508
2005-05-01,62.1,0.130
2005-05-02,61.1,0.079
2005-05-03,57.1,0.004
2005-05-04,58.4,0.000
2005-05-05,58.4,0.000
2005-05-06,54.3,0.213
2005-05-07,58.0,0.098
2005-05-08,58.8,0.000
2005-05-09,66.1,0.000
2005-05-10,66.2,0.000
2005-05-11,71.8,0.000
2005-05-12,64.8,0.000
2005-05-13,60.6,0.000
2005-05-14,70.1,0.000
2005-05-15,73.2,0.051
2005-05-16,67.9,0.012
2005-05-17,65.5,0.000
2005-05-18,66.3,0.000
2005-05-19,66.1,0.000
2005-05-20,53.5,0.209
2005-05-21,68.2,0.063
2005-05-22,62.5,0.118
2005-05-23,61.2,0.000
2005-05-24,60.0,0.138
2005-05-25,52.0,0.610
2005-05-26,58.3,0.134
2005-05-27,74.8,0.000
2005-05-28,75.4,0.035
2005-05-29,74.0,0.000
2005-05-30,74.2,0.012
2005-05-31,74.2,0.000
2005-06-01,67.3,0.000
2005-06-02,66.6,0.000
2005-06-03,64.8,0.244
2005-06-04,79.6,0.244
2005-06-05,84.9,0.000
2005-06-06,83.6,0.000
2005-06-07,87.6,0.087
2005-06-08,87.4,0.000
2005-06-09,86.5,0.000
2005-06-10,82.1,0.138
2005-06-11,85.7,0.047
2005-06-12,88.1,0.000
2005-06-13,89.4,0.004
2005-06-14,92.3,0.000
2005-06-15,81.2,0.016
2005-06-16,79.3,0.295
2005-06-17,74.0,0.024
2005-06-18,74.8,0.000
2005-06-19,69.4,0.051
2005-06-20,73.0,0.000
2005-06-21,82.6,0.000
2005-06-22,83.5,0.102
2005-06-23,77.3,0.000
2005-06-24,84.1,0.000
2005-06-25,91.1,0.000
2005-06-26,91.9,0.000
2005-06-27,80.0,0.453
2005-06-28,85.8,0.224
2005-06-29,79.2,0.630
2005-06-30,79.1,0.657
2005-07-01,81.2,0.043
2005-07-02,79.6,0.000
2005-07-03,77.5,0.000
2005-07-04,78.0,0.000
2005-07-05,81.5,0.130
2005-07-06,80.5,0.264
2005-07-07,74.2,0.004
2005-07-08,66.7,1.654
2005-07-09,80.0,0.004
2005-07-10,88.2,0.000
2005-07-11,88.7,0.000
2005-07-12,80.3,0.000
2005-07-13,76.2,0.024
2005-07-14,80.5,0.000
2005-07-15,82.4,0.028
2005-07-16,80.3,0.031
2005-07-17,80.9,0.098
2005-07-18,85.8,0.390
2005-07-19,91.3,0.055
2005-07-20,89.4,0.000
2005-07-21,90.8,0.000
2005-07-22,90.7,0.000
2005-07-23,84.9,0.000
2005-07-24,85.8,0.000
2005-07-25,90.1,0.067
2005-07-26,92.7,0.000
2005-07-27,94.9,0.012
2005-07-28,81.1,0.000
2005-07-29,84.0,0.000
2005-07-30,82.8,0.000
2005-07-31,81.3,0.031
2005-08-01,85.0,0.000
2005-08-02,92.8,0.000
2005-08-03,93.1,0.000
2005-08-04,92.7,0.047
2005-08-05,97.1,0.000
2005-08-06,86.7,0.000
2005-08-07,84.7,0.000
2005-08-08,85.0,0.283
2005-08-09,83.5,0.028
2005-08-10,85.4,0.008
2005-08-11,92.7,0.000
2005-08-12,93.0,0.008
2005-08-13,96.6,0.031
2005-08-14,93.5,0.020
2005-08-15,81.5,0.138
2005-08-16,76.1,0.118
2005-08-17,86.8,0.000
2005-08-18,79.9,0.000
2005-08-19,79.6,0.004
2005-08-20,81.4,0.000
2005-08-21,91.3,0.008
2005-08-22,88.1,0.000
2005-08-23,82.8,0.000
2005-08-24,80.0,0.000
2005-08-25,82.7,0.000
2005-08-26,82.6,0.000
2005-08-27,80.3,0.000
2005-08-28,80.4,0.047
2005-08-29,84.0,0.000
2005-08-30,80.4,0.102
2005-08-31,85.7,0.181
2005-09-01,84.5,0.000
2005-09-02,88.0,0.000
2005-09-03,82.0,0.000
2005-09-04,83.4,0.000
2005-09-05,80.3,0.000
2005-09-06,80.8,0.000
2005-09-07,81.5,0.000
2005-09-08,85.7,0.000
2005-09-09,82.2,0.000
2005-09-10,81.3,0.000
2005-09-11,78.1,0.000
2005-09-12,93.1,0.000
2005-09-13,90.7,0.000
2005-09-14,84.9,0.059
2005-09-15,81.0,0.173
2005-09-16,81.2,0.110
2005-09-17,83.1,0.071
2005-09-18,82.8,0.000
2005-09-19,83.9,0.000
2005-09-20,83.2,0.000
2005-09-21,82.5,0.000
2005-09-22,83.4,0.000
2005-09-23,89.8,0.000
2005-09-24,72.4,0.000
2005-09-25,73.8,0.000
2005-09-26,78.7,0.201
2005-09-27,74.4,0.000
2005-09-28,72.4,0.000
2005-09-29,75.3,0.079
2005-09-30,66.1,0.000
2005-10-01,71.4,0.000
2005-10-02,77.3,0.000
2005-10-03,74.4,0.000
2005-10-04,76.1,0.000
2005-10-05,77.5,0.000
2005-10-06,75.4,0.000
2005-10-07,74.8,0.295
2005-10-08,72.4,3.157
2005-10-09,62.2,0.000
2005-10-10,61.6,0.169
2005-10-11,61.6,0.437
2005-10-12,58.1,2.642
2005-10-13,61.5,1.189
2005-10-14,63.7,3.906
2005-10-15,71.0,0.091
2005-10-16,61.8,0.000
2005-10-17,61.3,0.000
2005-10-18,68.1,0.024
2005-10-19,66.0,0.000
2005-10-20,58.1,0.000
2005-10-21,54.0,0.004
2005-10-22,52.6,1.016
2005-10-23,52.9,0.067
2005-10-24,52.6,0.476
2005-10-25,50.3,0.862
2005-10-26,51.7,0.075
2005-10-27,48.4,0.000
2005-10-28,47.8,0.000
2005-10-29,46.6,0.000
2005-10-30,63.6,0.000
2005-10-31,63.8,0.000
2005-11-01,64.3,0.000
2005-11-02,56.4,0.024
2005-11-03,62.2,0.000
2005-11-04,63.3,0.000
2005-11-05,68.2,0.000
2005-11-06,65.1,0.047
2005-11-07,60.0,0.000
2005-11-08,60.7,0.000
2005-11-09,59.7,0.173
2005-11-10,60.7,0.319
2005-11-11,45.7,0.000
2005-11-12,53.8,0.000
2005-11-13,60.7,0.000
2005-11-14,61.8,0.016
2005-11-15,63.2,0.020
2005-11-16,68.2,0.331
2005-11-17,48.5,0.063
2005-11-18,40.7,0.000
2005-11-19,44.5,0.000
2005-11-20,53.6,0.000
2005-11-21,52.0,0.268
2005-11-22,45.9,0.843
2005-11-23,36.0,0.000
2005-11-24,47.5,0.079
2005-11-25,33.0,0.000
2005-11-26,38.1,0.000
2005-11-27,46.3,0.000
2005-11-28,58.5,0.035
2005-11-29,60.2,0.220
2005-11-30,59.4,0.587
2005-12-01,46.2,0.000
2005-12-02,40.9,0.000
2005-12-03,36.0,0.000
2005-12-04,37.2,0.035
2005-12-05,35.1,0.000
2005-12-06,35.5,0.000
2005-12-07,31.1,0.000
2005-12-08,30.0,0.000
2005-12-09,35.4,0.358
2005-12-10,32.3,0.000
2005-12-11,36.5,0.000
2005-12-12,35.3,0.000
2005-12-13,24.2,0.000
2005-12-14,22.9,0.000
2005-12-15,39.4,0.075
2005-12-16,50.2,0.815
2005-12-17,39.9,0.000
2005-12-18,38.5,0.000
2005-12-19,34.5,0.000
2005-12-20,33.6,0.000
2005-12-21,32.8,0.000
2005-12-22,35.7,0.000
2005-12-23,46.0,0.000
2005-12-24,50.2,0.000
2005-12-25,51.7,0.795
2005-12-26,51.0,0.122
2005-12-27,42.8,0.000
2005-12-28,46.7,0.000
2005-12-29,47.7,0.563
2005-12-30,43.2,0.000
2005-12-31,38.7,0.083
2006-01-01,41.4,0.000
2006-01-02,43.5,0.343
2006-01-03,38.6,0.697
2006-01-04,37.2,0.008
2006-01-05,47.8,0.055
2006-01-06,40.3,0.000
2006-01-07,33.1,0.000
2006-01-08,43.3,0.004
2006-01-09,57.6,0.000
2006-01-10,46.2,0.000
2006-01-11,51.8,0.110
2006-01-12,53.5,0.028
2006-01-13,49.9,0.024
2006-01-14,53.2,1.024
2006-01-15,29.6,0.055
2006-01-16,31.9,0.000
2006-01-17,41.8,0.008
2006-01-18,56.9,0.807
2006-01-19,43.5,0.000
2006-01-20,54.9,0.000
2006-01-21,58.0,0.000
2006-01-22,39.5,0.000
2006-01-23,39.9,0.854
2006-01-24,43.4,0.028
2006-01-25,43.1,0.020
2006-01-26,35.1,0.000
2006-01-27,40.7,0.000
2006-01-28,52.4,0.000
2006-01-29,48.8,0.102
2006-01-30,56.9,0.000
2006-01-31,41.6,0.307
2006-02-01,44.0,0.000
2006-02-02,48.8,0.000
2006-02-03,57.6,0.555
2006-02-04,52.7,0.492
2006-02-05,54.0,0.264
2006-02-06,39.0,0.000
2006-02-07,42.2,0.000
2006-02-08,36.4,0.000
2006-02-09,34.9,0.000
2006-02-10,37.3,0.000
2006-02-11,38.5,0.000
2006-02-12,30.0,0.000
2006-02-13,31.6,0.000
2006-02-14,36.0,0.000
2006-02-15,41.5,0.000
2006-02-16,42.7,0.000
2006-02-17,52.8,0.051
2006-02-18,35.3,0.000
2006-02-19,29.7,0.000
2006-02-20,35.4,0.000
2006-02-21,41.2,0.000
2006-02-22,42.2,0.000
2006-02-23,45.2,0.020
2006-02-24,37.7,0.016
2006-02-25,44.9,0.012
2006-02-26,29.2,0.000
2006-02-27,30.2,0.000
2006-02-28,33.7,0.000
2006-03-01,39.6,0.000
2006-03-02,34.8,0.154
2006-03-03,31.2,0.000
2006-03-04,38.4,0.000
2006-03-05,45.2,0.000
2006-03-06,42.0,0.000
2006-03-07,42.8,0.000
2006-03-08,45.4,0.000
2006-03-09,50.8,0.000
2006-03-10,69.1,0.012
2006-03-11,59.8,0.000
2006-03-12,51.7,0.350
2006-03-13,57.8,0.000
2006-03-14,58.0,0.114
2006-03-15,44.0,0.000
2006-03-16,45.5,0.000
2006-03-17,44.8,0.000
2006-03-18,42.8,0.000
2006-03-19,41.4,0.000
2006-03-20,39.7,0.000
2006-03-21,42.8,0.000
2006-03-22,45.3,0.000
2006-03-23,51.1,0.000
2006-03-24,49.9,0.000
2006-03-25,44.5,0.004
2006-03-26,51.4,0.055
2006-03-27,56.5,0.000
2006-03-28,52.5,0.000
2006-03-29,58.9,0.000
2006-03-30,63.4,0.000
2006-03-31,65.9,0.000
2006-04-01,70.6,0.177
2006-04-02,63.7,0.000
2006-04-03,51.7,0.858
2006-04-04,54.4,0.134
2006-04-05,47.0,0.075
2006-04-06,51.6,0.000
2006-04-07,58.0,0.126
2006-04-08,51.4,0.642
2006-04-09,55.3,0.000
2006-04-10,57.9,0.000
2006-04-11,63.0,0.000
2006-04-12,62.1,0.000
2006-04-13,73.4,0.134
2006-04-14,63.8,0.217
2006-04-15,76.1,0.020
2006-04-16,64.2,0.000
2006-04-17,60.4,0.000
2006-04-18,68.0,0.000
2006-04-19,69.4,0.000
2006-04-20,77.7,0.000
2006-04-21,56.4,0.000
2006-04-22,46.3,0.972
2006-04-23,57.9,2.846
2006-04-24,57.8,0.024
2006-04-25,67.3,0.000
2006-04-26,56.2,0.000
2006-04-27,68.1,0.000
2006-04-28,59.6,0.000
2006-04-29,60.9,0.000
2006-04-30,66.0,0.000
2006-05-01,66.4,0.000
2006-05-02,63.6,0.000
2006-05-03,65.5,0.039
2006-05-04,77.3,0.000
2006-05-05,76.6,0.000
2006-05-06,73.2,0.000
2006-05-07,63.6,0.000
2006-05-08,61.2,0.000
2006-05-09,61.2,0.000
2006-05-10,62.5,0.012
2006-05-11,62.5,0.004
2006-05-12,65.6,1.055
2006-05-13,69.5,0.000
2006-05-14,62.1,0.000
2006-05-15,61.5,0.366
2006-05-16,63.0,0.559
2006-05-17,68.4,0.004
2006-05-18,69.6,0.004
2006-05-19,63.3,0.748
2006-05-20,66.3,0.000
2006-05-21,67.9,0.039
2006-05-22,63.7,0.000
2006-05-23,63.6,0.000
2006-05-24,71.0,0.000
2006-05-25,77.1,0.020
2006-05-26,73.2,0.071
2006-05-27,79.6,0.039
2006-05-28,79.6,0.000
2006-05-29,85.5,0.000
2006-05-30,82.9,0.000
2006-05-31,76.3,0.000
2006-06-01,87.1,0.402
2006-06-02,81.6,0.618
2006-06-03,73.4,0.929
2006-06-04,66.8,0.024
2006-06-05,69.6,0.012
2006-06-06,71.3,0.004
2006-06-07,61.9,1.016
2006-06-08,65.2,0.154
2006-06-09,71.7,0.016
2006-06-10,64.7,0.028
2006-06-11,68.5,0.000
2006-06-12,72.0,0.000
2006-06-13,78.0,0.000
2006-06-14,74.7,0.024
2006-06-15,76.2,0.000
2006-06-16,82.6,0.000
2006-06-17,83.9,0.000
2006-06-18,90.2,0.000
2006-06-19,88.3,0.102
2006-06-20,83.3,0.201
2006-06-21,82.3,0.000
2006-06-22,86.2,0.000
2006-06-23,84.6,0.697
2006-06-24,75.4,2.244
2006-06-25,71.0,1.362
2006-06-26,75.1,0.094
2006-06-27,78.0,0.031
2006-06-28,82.1,0.657
2006-06-29,81.7,0.028
2006-06-30,79.1,0.000
2006-07-01,82.3,0.000
2006-07-02,88.5,0.000
2006-07-03,85.6,0.083
2006-07-04,86.8,0.063
2006-07-05,76.6,0.126
2006-07-06,76.6,0.598
2006-07-07,78.5,0.000
2006-07-08,79.6,0.000
2006-07-09,81.5,0.000
2006-07-10,80.6,0.000
2006-07-11,87.2,0.000
2006-07-12,83.1,0.307
2006-07-13,83.0,0.185
2006-07-14,83.0,0.000
2006-07-15,82.8,0.012
2006-07-16,91.0,0.000
2006-07-17,95.8,0.000
2006-07-18,96.8,0.012
2006-07-19,84.1,0.000
2006-07-20,80.7,0.126
2006-07-21,87.3,0.146
2006-07-22,80.5,0.669
2006-07-23,75.9,0.004
2006-07-24,82.4,0.000
2006-07-25,81.7,0.000
2006-07-26,84.5,0.000
2006-07-27,86.4,0.008
2006-07-28,89.8,0.248
2006-07-29,90.3,0.000
2006-07-30,89.5,0.000
2006-07-31,90.6,0.000
2006-08-01,97.0,0.000
2006-08-02,99.3,0.098
2006-08-03,98.4,0.000
2006-08-04,88.0,0.024
2006-08-05,89.8,0.000
2006-08-06,80.3,0.031
2006-08-07,86.9,0.024
2006-08-08,87.3,0.000
2006-08-09,82.5,0.000
2006-08-10,84.7,0.000
2006-08-11,80.6,0.000
2006-08-12,80.3,0.000
2006-08-13,83.0,0.000
2006-08-14,87.2,0.000
2006-08-15,84.1,0.169
2006-08-16,85.4,0.000
2006-08-17,83.8,0.000
2006-08-18,80.7,0.000
2006-08-19,82.8,0.043
2006-08-20,88.5,0.157
2006-08-21,84.5,0.000
2006-08-22,86.1,0.000
2006-08-23,86.7,0.000
2006-08-24,81.4,0.020
2006-08-25,76.7,0.098
2006-08-26,70.4,0.815
2006-08-27,71.5,0.854
2006-08-28,76.6,0.882
2006-08-29,69.1,0.500
2006-08-30,72.5,0.083
2006-08-31,70.2,0.000
2006-09-01,68.0,0.118
2006-09-02,66.2,1.508
2006-09-03,75.6,0.106
2006-09-04,73.0,0.000
2006-09-05,68.7,0.614
