latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.919155,-84.50125,316.0,-18000,America/New_York,GMT-5

time,temperature_2m_max (°F),rain_sum (inch)
2007-10-17,82.4,0.000
2007-10-18,79.6,0.504
2007-10-19,77.3,0.614
2007-10-20,72.9,0.000
2007-10-21,76.6,0.000
2007-10-22,69.2,0.646
2007-10-23,78.3,0.713
2007-10-24,62.4,0.232
2007-10-25,60.7,0.016
2007-10-26,66.7,0.012
2007-10-27,65.4,0.000
2007-10-28,68.3,0.000
2007-10-29,60.7,0.000
2007-10-30,64.7,0.000
2007-10-31,68.8,0.000
2007-11-01,72.5,0.000
2007-11-02,67.4,0.000
2007-11-03,66.8,0.000
2007-11-04,65.6,0.000
2007-11-05,71.4,0.000
2007-11-06,60.0,0.000
2007-11-07,53.9,0.000
2007-11-08,56.6,0.000
2007-11-09,64.7,0.000
2007-11-10,59.4,0.000
2007-11-11,61.4,0.000
2007-11-12,66.4,0.000
2007-11-13,73.6,0.000
2007-11-14,74.8,0.075
2007-11-15,61.3,0.197
2007-11-16,52.3,0.000
2007-11-17,59.6,0.000
2007-11-18,68.9,0.000
2007-11-19,70.1,0.004
2007-11-20,72.2,0.000
2007-11-21,72.3,0.217
2007-11-22,61.4,0.264
2007-11-23,49.1,0.000
2007-11-24,50.7,0.047
2007-11-25,49.7,0.020
2007-11-26,62.4,1.827
2007-11-27,54.6,0.000
2007-11-28,57.5,0.000
2007-11-29,60.7,0.000
2007-11-30,57.8,0.000
2007-12-01,61.1,0.000
2007-12-02,64.3,0.051
2007-12-03,63.9,0.138
2007-12-04,52.4,0.000
2007-12-05,59.4,0.000
2007-12-06,48.7,0.000
2007-12-07,57.2,0.000
2007-12-08,67.7,0.016
2007-12-09,73.5,0.000
2007-12-10,74.0,0.000
2007-12-11,73.9,0.000
2007-12-12,74.3,0.000
2007-12-13,69.0,0.071
2007-12-14,63.1,0.000
2007-12-15,60.2,0.669
2007-12-16,51.5,0.122
2007-12-17,44.5,0.000
2007-12-18,47.9,0.000
2007-12-19,56.1,0.031
2007-12-20,52.6,0.122
2007-12-21,50.4,0.114
2007-12-22,51.2,0.059
2007-12-23,54.6,0.413
2007-12-24,50.1,0.000
2007-12-25,46.9,0.157
2007-12-26,52.7,0.000
2007-12-27,50.2,0.098
2007-12-28,64.8,0.791
2007-12-29,60.7,0.039
2007-12-30,50.6,1.067
2007-12-31,54.8,0.000
2008-01-01,43.7,0.000
2008-01-02,31.7,0.000
2008-01-03,37.7,0.000
2008-01-04,42.9,0.000
2008-01-05,52.7,0.000
2008-01-06,62.9,0.000
2008-01-07,66.6,0.000
2008-01-08,66.1,0.008
2008-01-09,62.8,0.276
2008-01-10,63.2,0.433
2008-01-11,58.5,0.425
2008-01-12,57.5,0.000
2008-01-13,56.2,0.000
2008-01-14,46.8,0.000
2008-01-15,45.5,0.000
2008-01-16,42.1,0.071
2008-01-17,39.5,0.209
2008-01-18,51.8,0.000
2008-01-19,40.2,0.012
2008-01-20,31.3,0.000
2008-01-21,39.0,0.000
2008-01-22,42.0,0.157
2008-01-23,45.5,0.000
2008-01-24,42.1,0.000
2008-01-25,40.7,0.000
2008-01-26,43.2,0.000
2008-01-27,51.2,0.000
2008-01-28,56.6,0.000
2008-01-29,61.8,0.319
2008-01-30,56.6,0.067
2008-01-31,48.9,0.299
2008-02-01,45.1,0.823
2008-02-02,55.7,0.000
2008-02-03,60.3,0.157
2008-02-04,67.0,0.000
2008-02-05,69.2,0.000
2008-02-06,64.8,0.157
2008-02-07,53.8,0.000
2008-02-08,57.7,0.000
2008-02-09,60.2,0.000
2008-02-10,59.1,0.000
2008-02-11,61.3,0.000
2008-02-12,65.6,0.039
2008-02-13,54.4,0.051
2008-02-14,53.2,0.000
2008-02-15,60.1,0.008
2008-02-16,66.7,0.000
2008-02-17,66.8,0.535
2008-02-18,59.7,0.000
2008-02-19,53.9,0.000
2008-02-20,62.5,0.000
2008-02-21,50.1,0.780
2008-02-22,50.2,0.740
2008-02-23,50.9,0.000
2008-02-24,56.8,0.000
2008-02-25,62.0,0.000
2008-02-26,59.4,0.744
2008-02-27,38.6,0.000
2008-02-28,45.8,0.000
2008-02-29,57.5,0.067
2008-03-01,61.6,0.004
2008-03-02,66.4,0.000
2008-03-03,69.4,0.000
2008-03-04,63.7,0.634
2008-03-05,56.5,0.000
2008-03-06,65.6,0.000
2008-03-07,57.9,1.642
2008-03-08,57.6,0.067
2008-03-09,52.7,0.000
2008-03-10,61.7,0.000
2008-03-11,59.3,0.008
2008-03-12,64.4,0.000
2008-03-13,70.1,0.000
2008-03-14,62.0,0.240
2008-03-15,67.1,0.717
2008-03-16,64.6,0.000
2008-03-17,62.3,0.000
2008-03-18,67.4,0.000
2008-03-19,66.8,0.370
2008-03-20,58.4,0.000
2008-03-21,65.0,0.000
2008-03-22,69.7,0.000
2008-03-23,57.5,0.000
2008-03-24,47.4,0.000
2008-03-25,56.4,0.000
2008-03-26,67.1,0.000
2008-03-27,70.9,0.000
2008-03-28,70.0,0.051
2008-03-29,69.8,0.760
2008-03-30,52.8,0.020
2008-03-31,56.3,0.008
2008-04-01,72.8,0.114
2008-04-02,74.9,0.000
2008-04-03,59.6,0.071
2008-04-04,72.0,0.185
2008-04-05,63.9,2.614
2008-04-06,68.8,0.000
2008-04-07,60.2,0.024
2008-04-08,66.9,0.000
2008-04-09,71.2,0.000
2008-04-10,72.7,0.000
2008-04-11,78.0,0.031
2008-04-12,67.4,0.185
2008-04-13,57.3,0.004
2008-04-14,51.1,0.051
2008-04-15,62.0,0.000
2008-04-16,66.6,0.000
2008-04-17,73.0,0.000
2008-04-18,73.7,0.000
2008-04-19,69.2,0.492
2008-04-20,69.0,0.000
2008-04-21,73.6,0.000
2008-04-22,76.6,0.000
2008-04-23,75.4,0.000
2008-04-24,77.6,0.000
2008-04-25,78.2,0.004
2008-04-26,79.0,0.138
2008-04-27,70.7,0.579
2008-04-28,65.9,0.283
2008-04-29,60.7,0.000
2008-04-30,72.6,0.000
2008-05-01,78.3,0.000
2008-05-02,79.3,0.000
2008-05-03,69.3,0.079
2008-05-04,76.7,0.020
2008-05-05,77.6,0.000
2008-05-06,80.5,0.000
2008-05-07,82.2,0.012
2008-05-08,82.6,0.016
2008-05-09,81.1,0.063
2008-05-10,80.9,0.098
2008-05-11,73.9,0.520
2008-05-12,70.3,0.000
2008-05-13,76.5,0.000
2008-05-14,76.9,0.063
2008-05-15,70.1,1.083
2008-05-16,70.1,0.024
2008-05-17,73.4,0.000
2008-05-18,73.1,0.114
2008-05-19,80.7,0.000
2008-05-20,82.3,0.783
2008-05-21,75.5,0.000
2008-05-22,79.7,0.000
2008-05-23,79.9,0.378
2008-05-24,83.0,0.012
2008-05-25,80.3,0.000
2008-05-26,81.4,0.000
2008-05-27,84.1,0.020
2008-05-28,79.7,0.295
2008-05-29,72.7,0.220
2008-05-30,81.9,0.024
2008-05-31,86.9,0.016
2008-06-01,82.4,0.161
2008-06-02,85.4,0.083
2008-06-03,87.2,0.012
2008-06-04,89.7,0.000
2008-06-05,90.6,0.000
2008-06-06,91.2,0.012
2008-06-07,93.8,0.000
2008-06-08,95.6,0.130
2008-06-09,95.5,0.008
2008-06-10,89.9,0.201
2008-06-11,90.7,0.083
2008-06-12,87.5,0.016
2008-06-13,87.5,0.008
2008-06-14,81.9,0.276
2008-06-15,87.2,0.000
2008-06-16,89.4,0.000
2008-06-17,89.0,0.012
2008-06-18,85.4,0.000
2008-06-19,86.3,0.000
2008-06-20,88.6,0.000
2008-06-21,86.0,0.055
2008-06-22,88.2,0.055
2008-06-23,88.2,0.000
2008-06-24,91.5,0.000
2008-06-25,92.9,0.000
2008-06-26,91.4,0.217
2008-06-27,89.7,0.043
2008-06-28,87.2,0.157
2008-06-29,84.9,0.260
2008-06-30,82.2,0.000
2008-07-01,84.0,0.000
2008-07-02,88.2,0.000
2008-07-03,89.5,0.000
2008-07-04,91.7,0.028
2008-07-05,89.5,0.012
2008-07-06,83.9,0.142
2008-07-07,89.4,0.083
2008-07-08,91.3,0.157
2008-07-09,89.8,0.193
2008-07-10,88.0,0.189
2008-07-11,87.4,0.031
2008-07-12,92.2,0.000
2008-07-13,83.6,0.669
2008-07-14,86.6,0.012
2008-07-15,87.3,0.000
2008-07-16,87.4,0.000
2008-07-17,89.4,0.000
2008-07-18,91.5,0.000
2008-07-19,90.4,0.000
2008-07-20,96.0,0.000
2008-07-21,97.4,0.000
2008-07-22,94.5,0.020
2008-07-23,87.8,0.079
2008-07-24,92.4,0.000
2008-07-25,89.6,0.035
2008-07-26,88.1,0.236
2008-07-27,92.9,0.000
2008-07-28,95.7,0.118
2008-07-29,93.5,0.024
2008-07-30,90.8,0.256
2008-07-31,89.1,0.276
2008-08-01,90.1,0.000
2008-08-02,94.5,0.020
2008-08-03,93.2,0.000
2008-08-04,92.9,0.000
2008-08-05,95.8,0.016
2008-08-06,96.5,0.098
2008-08-07,92.1,0.248
2008-08-08,88.0,0.000
2008-08-09,89.4,0.000
2008-08-10,89.7,0.000
2008-08-11,90.6,0.000
2008-08-12,84.6,0.665
2008-08-13,79.7,0.512
2008-08-14,82.9,0.012
2008-08-15,86.9,0.000
2008-08-16,85.4,0.071
2008-08-17,84.4,0.016
2008-08-18,84.7,0.004
2008-08-19,90.0,0.000
2008-08-20,90.8,0.000
2008-08-21,83.0,0.016
2008-08-22,80.7,0.004
2008-08-23,81.7,0.028
2008-08-24,80.9,0.433
2008-08-25,78.7,0.969
2008-08-26,77.5,1.587
2008-08-27,78.1,0.035
2008-08-28,81.8,0.000
2008-08-29,84.9,0.000
2008-08-30,85.1,0.000
2008-08-31,86.3,0.035
2008-09-01,82.6,0.031
2008-09-02,82.9,0.012
2008-09-03,82.5,0.000
2008-09-04,83.8,0.000
2008-09-05,87.0,0.000
2008-09-06,85.7,0.075
2008-09-07,89.3,0.000
2008-09-08,89.4,0.276
2008-09-09,85.0,0.098
2008-09-10,84.6,0.091
2008-09-11,80.1,0.039
2008-09-12,84.1,0.031
2008-09-13,85.5,0.024
2008-09-14,87.6,0.000
2008-09-15,82.2,0.000
2008-09-16,74.1,0.012
2008-09-17,72.0,0.110
2008-09-18,81.3,0.000
2008-09-19,80.4,0.000
2008-09-20,77.9,0.000
2008-09-21,76.6,0.016
2008-09-22,83.1,0.000
2008-09-23,81.4,0.000
2008-09-24,79.1,0.000
2008-09-25,82.6,0.000
2008-09-26,80.1,0.000
2008-09-27,76.3,0.000
2008-09-28,84.9,0.000
2008-09-29,85.8,0.004
2008-09-30,85.9,0.000
2008-10-01,74.4,0.000
2008-10-02,73.4,0.000
2008-10-03,78.9,0.000
2008-10-04,80.7,0.000
2008-10-05,81.5,0.000
2008-10-06,80.3,0.000
2008-10-07,80.9,0.000
2008-10-08,69.0,1.602
2008-10-09,70.5,0.185
2008-10-10,73.6,0.000
2008-10-11,74.5,0.000
2008-10-12,74.1,0.000
2008-10-13,77.0,0.000
2008-10-14,77.4,0.000
2008-10-15,79.8,0.000
2008-10-16,79.6,0.000
2008-10-17,67.8,0.343
2008-10-18,66.4,0.000
2008-10-19,62.9,0.000
2008-10-20,64.6,0.000
2008-10-21,71.6,0.000
2008-10-22,66.2,0.000
2008-10-23,60.5,0.000
2008-10-24,54.3,0.819
2008-10-25,63.2,0.000
2008-10-26,68.4,0.000
2008-10-27,55.3,0.000
2008-10-28,49.0,0.000
2008-10-29,56.6,0.000
2008-10-30,62.8,0.000
2008-10-31,64.8,0.000
2008-11-01,69.8,0.000
2008-11-02,70.5,0.000
2008-11-03,69.8,0.000
2008-11-04,71.7,0.000
2008-11-05,71.5,0.000
2008-11-06,73.0,0.000
2008-11-07,72.8,0.098
2008-11-08,65.0,0.000
2008-11-09,58.0,0.000
2008-11-10,61.7,0.000
2008-11-11,62.2,0.000
2008-11-12,58.1,0.000
2008-11-13,57.0,0.165
2008-11-14,63.2,0.256
2008-11-15,64.7,0.287
2008-11-16,47.6,0.000
2008-11-17,56.8,0.000
2008-11-18,41.9,0.000
2008-11-19,48.4,0.000
2008-11-20,59.0,0.000
2008-11-21,41.2,0.000
2008-11-22,45.3,0.000
2008-11-23,53.9,0.000
2008-11-24,53.3,0.472
2008-11-25,51.3,0.000
2008-11-26,55.2,0.000
2008-11-27,62.3,0.000
2008-11-28,64.7,0.079
2008-11-29,52.1,0.898
2008-11-30,50.6,0.728
2008-12-01,42.2,0.020
2008-12-02,43.1,0.000
2008-12-03,51.3,0.000
2008-12-04,47.1,0.272
2008-12-05,46.1,0.000
2008-12-06,45.3,0.000
2008-12-07,41.6,0.000
2008-12-08,49.5,0.000
2008-12-09,62.5,0.126
2008-12-10,61.9,1.248
2008-12-11,61.9,1.961
2008-12-12,46.6,0.000
2008-12-13,46.0,0.000
2008-12-14,48.6,0.000
2008-12-15,58.6,0.106
2008-12-16,64.8,0.067
2008-12-17,67.8,0.122
2008-12-18,65.4,0.004
2008-12-19,66.7,0.016
2008-12-20,67.2,0.272
2008-12-21,62.0,0.134
2008-12-22,32.9,0.000
2008-12-23,44.4,0.000
2008-12-24,61.9,0.232
2008-12-25,60.4,0.087
2008-12-26,55.1,0.028
2008-12-27,64.5,0.000
2008-12-28,60.2,0.087
2008-12-29,55.3,0.012
2008-12-30,60.9,0.000
2008-12-31,46.3,0.000
2009-01-01,45.3,0.000
2009-01-02,50.9,0.028
2009-01-03,58.6,0.331
2009-01-04,60.6,0.327
2009-01-05,62.6,0.291
2009-01-06,66.5,1.028
2009-01-07,62.9,0.886
2009-01-08,53.3,0.000
2009-01-09,53.8,0.000
2009-01-10,61.3,0.118
2009-01-11,58.1,0.055
2009-01-12,48.4,0.000
2009-01-13,52.0,0.000
2009-01-14,47.0,0.000
2009-01-15,36.3,0.000
2009-01-16,29.7,0.000
2009-01-17,37.5,0.008
2009-01-18,49.5,0.138
2009-01-19,48.5,0.000
2009-01-20,31.3,0.000
2009-01-21,37.5,0.000
2009-01-22,49.4,0.000
2009-01-23,61.4,0.012
2009-01-24,52.7,0.189
2009-01-25,51.1,0.000
2009-01-26,50.9,0.004
2009-01-27,61.2,0.000
2009-01-28,59.8,0.350
2009-01-29,48.2,0.000
2009-01-30,43.7,0.000
2009-01-31,49.4,0.000
2009-02-01,58.4,0.000
2009-02-02,49.6,0.213
2009-02-03,47.2,0.004
2009-02-04,31.3,0.000
2009-02-05,39.1,0.000
2009-02-06,56.1,0.000
2009-02-07,62.6,0.000
2009-02-08,65.6,0.000
2009-02-09,67.4,0.000
2009-02-10,66.3,0.000
2009-02-11,67.6,0.106
2009-02-12,61.1,0.000
2009-02-13,64.1,0.031
2009-02-14,56.2,0.063
2009-02-15,58.8,0.000
2009-02-16,49.5,0.000
2009-02-17,51.7,0.000
2009-02-18,66.1,0.630
2009-02-19,57.5,0.043
2009-02-20,43.3,0.000
2009-02-21,53.6,0.000
2009-02-22,44.0,0.031
2009-02-23,45.6,0.000
2009-02-24,51.2,0.000
2009-02-25,56.7,0.012
2009-02-26,64.8,0.000
2009-02-27,56.0,1.244
2009-02-28,60.4,1.091
2009-03-01,48.8,0.583
2009-03-02,40.7,0.000
2009-03-03,43.2,0.000
2009-03-04,51.1,0.000
2009-03-05,59.4,0.000
2009-03-06,69.1,0.000
2009-03-07,70.7,0.000
2009-03-08,70.5,0.000
2009-03-09,75.8,0.000
2009-03-10,75.8,0.000
2009-03-11,72.0,0.000
2009-03-12,66.9,0.000
2009-03-13,53.0,0.122
2009-03-14,47.3,0.630
2009-03-15,54.3,1.453
2009-03-16,57.9,0.697
2009-03-17,66.7,0.000
2009-03-18,63.9,0.000
2009-03-19,69.6,0.000
2009-03-20,62.8,0.000
2009-03-21,60.0,0.000
2009-03-22,64.7,0.000
2009-03-23,68.3,0.000
2009-03-24,67.1,0.039
2009-03-25,61.6,0.740
2009-03-26,64.0,0.906
2009-03-27,62.6,1.567
2009-03-28,67.3,0.925
2009-03-29,60.3,0.039
2009-03-30,63.4,0.000
2009-03-31,61.2,0.201
2009-04-01,66.8,0.374
2009-04-02,63.4,0.807
2009-04-03,62.1,0.079
2009-04-04,70.7,0.000
2009-04-05,69.4,0.272
2009-04-06,63.1,0.051
2009-04-07,45.5,0.028
2009-04-08,62.9,0.000
2009-04-09,71.0,0.000
2009-04-10,66.5,1.248
2009-04-11,60.6,0.000
2009-04-12,66.9,0.043
2009-04-13,63.7,0.878
2009-04-14,63.2,0.087
2009-04-15,62.0,0.000
2009-04-16,64.8,0.000
2009-04-17,66.3,0.000
2009-04-18,69.1,0.000
2009-04-19,67.6,0.161
2009-04-20,65.1,0.067
2009-04-21,65.8,0.000
2009-04-22,66.7,0.000
2009-04-23,77.7,0.244
2009-04-24,82.1,0.000
2009-04-25,81.4,0.008
2009-04-26,77.4,0.000
2009-04-27,75.5,0.000
2009-04-28,74.7,0.000
2009-04-29,77.0,0.000
2009-04-30,76.5,0.004
2009-05-01,76.2,0.067
2009-05-02,76.5,0.283
2009-05-03,77.6,0.173
2009-05-04,68.4,0.882
2009-05-05,77.3,0.043
2009-05-06,75.5,0.295
2009-05-07,78.2,0.157
2009-05-08,79.6,0.024
2009-05-09,77.7,0.043
2009-05-10,74.7,0.106
2009-05-11,71.9,0.354
2009-05-12,68.9,0.008
2009-05-13,65.7,0.157
2009-05-14,77.3,0.083
2009-05-15,80.9,0.043
2009-05-16,76.3,0.335
2009-05-17,69.2,0.220
2009-05-18,66.5,0.000
2009-05-19,67.7,0.000
2009-05-20,74.2,0.000
2009-05-21,68.7,0.043
2009-05-22,71.1,0.051
2009-05-23,73.7,0.181
2009-05-24,74.7,0.429
2009-05-25,76.1,0.276
2009-05-26,76.4,0.492
2009-05-27,78.3,0.118
2009-05-28,80.0,0.248
2009-05-29,76.5,0.000
2009-05-30,80.7,0.000
2009-05-31,84.9,0.000
2009-06-01,85.4,0.000
2009-06-02,86.3,0.000
2009-06-03,83.8,0.000
2009-06-04,71.0,1.248
2009-06-05,74.4,0.051
2009-06-06,78.5,0.016
2009-06-07,80.3,0.000
2009-06-08,82.7,0.000
2009-06-09,86.7,0.000
2009-06-10,86.2,0.098
2009-06-11,86.9,0.150
2009-06-12,85.6,0.031
2009-06-13,83.8,0.016
2009-06-14,85.4,0.004
2009-06-15,86.3,0.004
2009-06-16,89.5,0.012
2009-06-17,92.4,0.008
2009-06-18,90.4,0.295
2009-06-19,93.3,0.000
2009-06-20,95.0,0.000
2009-06-21,93.5,0.016
2009-06-22,92.0,0.146
2009-06-23,90.8,0.000
2009-06-24,89.6,0.000
2009-06-25,90.8,0.000
2009-06-26,93.3,0.000
2009-06-27,94.5,0.000
2009-06-28,95.1,0.008
2009-06-29,89.0,0.000
2009-06-30,90.6,0.000
2009-07-01,92.3,0.000
2009-07-02,88.4,0.000
2009-07-03,87.0,0.000
2009-07-04,89.3,0.000
2009-07-05,87.4,0.331
2009-07-06,84.1,0.327
2009-07-07,80.3,0.315
2009-07-08,82.6,0.421
2009-07-09,81.0,0.083
2009-07-10,80.9,0.016
2009-07-11,82.9,0.000
2009-07-12,86.3,0.016
2009-07-13,82.1,0.295
2009-07-14,85.3,0.000
2009-07-15,86.0,0.043
2009-07-16,85.7,0.370
2009-07-17,85.4,0.484
2009-07-18,80.3,0.000
2009-07-19,77.3,0.000
2009-07-20,78.8,0.000
2009-07-21,84.2,0.000
2009-07-22,81.5,0.016
2009-07-23,84.8,0.067
2009-07-24,86.2,0.000
2009-07-25,88.9,0.000
2009-07-26,90.5,0.000
2009-07-27,87.5,0.031
2009-07-28,87.9,0.697
2009-07-29,84.2,0.177
2009-07-30,84.5,0.445
2009-07-31,80.2,0.811
2009-08-01,85.0,0.008
2009-08-02,81.7,0.591
2009-08-03,84.5,0.000
2009-08-04,87.6,0.000
2009-08-05,85.0,0.146
2009-08-06,86.2,0.000
2009-08-07,88.0,0.000
2009-08-08,89.9,0.000
2009-08-09,89.5,0.008
2009-08-10,91.0,0.039
2009-08-11,92.1,0.016
2009-08-12,81.9,0.067
2009-08-13,87.6,0.004
2009-08-14,89.2,0.000
2009-08-15,88.1,0.008
2009-08-16,88.0,0.177
2009-08-17,85.5,0.181
2009-08-18,84.5,0.012
2009-08-19,88.4,0.008
2009-08-20,87.8,0.142
2009-08-21,87.6,0.248
2009-08-22,82.7,0.020
2009-08-23,79.3,0.000
2009-08-24,84.2,0.000
2009-08-25,86.2,0.000
2009-08-26,87.7,0.012
2009-08-27,82.4,0.220
2009-08-28,78.2,0.701
2009-08-29,83.4,0.008
2009-08-30,79.1,0.311
2009-08-31,78.0,0.075
2009-09-01,72.1,0.067
2009-09-02,76.0,0.000
2009-09-03,76.2,0.000
2009-09-04,81.1,0.000
2009-09-05,82.0,0.000
2009-09-06,83.6,0.016
2009-09-07,84.0,0.000
2009-09-08,85.0,0.000
2009-09-09,84.5,0.071
2009-09-10,78.2,0.012
2009-09-11,71.2,0.224
2009-09-12,82.5,0.016
2009-09-13,83.3,0.134
2009-09-14,81.1,0.114
2009-09-15,75.9,0.551
2009-09-16,80.6,0.492
2009-09-17,71.3,1.098
2009-09-18,77.1,0.988
2009-09-19,74.2,0.638
2009-09-20,76.8,0.520
2009-09-21,75.8,0.941
2009-09-22,80.5,0.614
2009-09-23,78.4,0.000
2009-09-24,81.8,0.008
2009-09-25,83.4,0.008
2009-09-26,74.6,0.543
2009-09-27,75.9,0.039
2009-09-28,79.5,0.008
2009-09-29,68.3,0.000
2009-09-30,70.6,0.000
2009-10-01,72.8,0.000
2009-10-02,71.8,0.075
2009-10-03,73.0,0.000
2009-10-04,72.3,0.280
2009-10-05,60.2,0.878
2009-10-06,69.4,0.000
2009-10-07,75.6,0.315
2009-10-08,76.4,0.000
2009-10-09,81.5,0.102
2009-10-10,72.8,0.004
2009-10-11,73.6,0.000
2009-10-12,64.3,1.398
2009-10-13,72.6,0.067
2009-10-14,62.9,2.102
2009-10-15,66.2,0.055
2009-10-16,62.9,0.031
2009-10-17,50.7,0.000
2009-10-18,53.4,0.000
2009-10-19,58.0,0.000
2009-10-20,64.9,0.000
2009-10-21,69.0,0.000
2009-10-22,70.3,0.000
2009-10-23,72.9,0.453
2009-10-24,64.7,0.000
2009-10-25,64.4,0.000
2009-10-26,64.1,0.008
2009-10-27,56.8,2.299
2009-10-28,66.4,0.004
2009-10-29,72.8,0.008
2009-10-30,66.5,0.087
2009-10-31,66.9,0.343
2009-11-01,60.2,0.000
2009-11-02,62.8,0.000
2009-11-03,68.3,0.000
2009-11-04,66.6,0.000
2009-11-05,61.9,0.000
2009-11-06,61.6,0.000
2009-11-07,65.6,0.000
2009-11-08,69.9,0.000
2009-11-09,65.2,0.043
2009-11-10,58.5,3.079
2009-11-11,60.9,0.776
2009-11-12,63.0,0.000
2009-11-13,68.3,0.000
2009-11-14,69.8,0.000
2009-11-15,69.2,0.000
2009-11-16,65.9,0.000
2009-11-17,60.4,0.146
2009-11-18,58.5,0.087
2009-11-19,58.4,0.000
2009-11-20,63.3,0.000
2009-11-21,60.6,0.000
2009-11-22,49.0,0.598
2009-11-23,52.7,0.000
2009-11-24,55.4,0.004
2009-11-25,58.0,0.000
2009-11-26,54.5,0.000
2009-11-27,51.5,0.000
2009-11-28,59.6,0.000
2009-11-29,61.9,0.000
2009-11-30,56.4,0.252
2009-12-01,51.5,0.055
2009-12-02,56.4,2.000
2009-12-03,49.3,0.000
2009-12-04,50.3,0.000
2009-12-05,43.1,0.091
2009-12-06,44.0,0.000
2009-12-07,51.2,0.000
2009-12-08,51.3,0.697
2009-12-09,63.8,0.520
2009-12-10,42.4,0.000
2009-12-11,41.3,0.000
2009-12-12,39.9,0.102
2009-12-13,47.5,0.713
2009-12-14,60.4,0.118
2009-12-15,61.0,0.122
2009-12-16,47.6,0.000
2009-12-17,49.9,0.000
2009-12-18,41.3,1.390
2009-12-19,44.5,0.012
2009-12-20,41.3,0.000
2009-12-21,49.2,0.000
2009-12-22,55.2,0.000
2009-12-23,52.8,0.000
2009-12-24,51.2,0.228
2009-12-25,56.4,1.559
2009-12-26,45.4,0.000
2009-12-27,51.1,0.000
2009-12-28,39.2,0.000
2009-12-29,44.3,0.000
2009-12-30,45.4,0.224
2009-12-31,49.5,0.177
2010-01-01,44.0,0.000
2010-01-02,32.9,0.000
2010-01-03,32.4,0.000
2010-01-04,31.8,0.000
2010-01-05,33.0,0.000
2010-01-06,36.3,0.000
2010-01-07,38.1,0.000
2010-01-08,28.6,0.000
2010-01-09,32.9,0.000
2010-01-10,33.4,0.000
2010-01-11,42.2,0.000
2010-01-12,37.9,0.000
2010-01-13,44.4,0.000
2010-01-14,49.4,0.000
2010-01-15,54.7,0.000
2010-01-16,47.5,0.945
2010-01-17,52.6,0.461
2010-01-18,56.3,0.000
2010-01-19,61.2,0.000
2010-01-20,63.5,0.067
2010-01-21,53.9,1.209
2010-01-22,49.1,0.016
2010-01-23,45.9,0.000
2010-01-24,61.1,1.949
2010-01-25,50.3,0.004
2010-01-26,45.9,0.000
2010-01-27,48.0,0.000
2010-01-28,56.9,0.000
2010-01-29,47.2,0.264
2010-01-30,36.5,0.417
2010-01-31,44.5,0.000
2010-02-01,49.4,0.000
2010-02-02,44.6,0.358
2010-02-03,53.3,0.000
2010-02-04,40.6,0.382
2010-02-05,43.2,1.854
2010-02-06,43.1,0.012
2010-02-07,45.8,0.000
2010-02-08,49.4,0.000
2010-02-09,44.9,0.299
2010-02-10,37.3,0.000
2010-02-11,42.2,0.000
2010-02-12,36.4,0.012
2010-02-13,36.0,0.000
2010-02-14,50.3,0.031
2010-02-15,41.2,0.185
2010-02-16,35.9,0.000
2010-02-17,41.5,0.000
