date,temperature_2m_max (°F),rain_sum (inch)
8/22/2013,82.6,0.055
8/23/2013,80.8,0
8/24/2013,77.4,0.012
8/25/2013,81.4,0
8/26/2013,82.6,0.051
8/27/2013,84.7,0.079
8/28/2013,83.9,0.024
8/29/2013,78.8,0.008
8/30/2013,83.1,0
8/31/2013,84.8,0.008
9/1/2013,82.8,0.106
9/2/2013,79.8,0.177
9/3/2013,80,0.142
9/4/2013,80.4,0
9/5/2013,75.4,0
9/6/2013,69.3,0
9/7/2013,77.5,0
9/8/2013,79.7,0.004
9/9/2013,71.1,0
9/10/2013,85.7,0.02
9/11/2013,92.8,0
9/12/2013,87.6,0.327
9/13/2013,74.9,0.024
9/14/2013,65,0
9/15/2013,70.7,0
9/16/2013,70.1,0.024
9/17/2013,63.2,0
9/18/2013,69.7,0
9/19/2013,74.8,0
9/20/2013,76.6,0
9/21/2013,74.8,0.094
9/22/2013,68.4,0.709
9/23/2013,64.3,0
9/24/2013,70.8,0
9/25/2013,70.7,0
9/26/2013,67.4,0.012
9/27/2013,66.4,0
9/28/2013,71.3,0
9/29/2013,68.3,0
9/30/2013,71,0
10/1/2013,78.8,0
10/2/2013,81.8,0
10/3/2013,78.1,0
10/4/2013,83.3,0
10/5/2013,77,0
10/6/2013,71.3,0.004
10/7/2013,74.8,0.374
10/8/2013,66.5,0
10/9/2013,62.4,0
10/10/2013,60.4,0.961
10/11/2013,67.5,0.272
10/12/2013,68.7,0
10/13/2013,62.4,0
10/14/2013,63.4,0
10/15/2013,68.2,0
10/16/2013,65.9,0.004
10/17/2013,70.6,0.008
10/18/2013,66.6,0.004
10/19/2013,63.6,0.043
10/20/2013,61.7,0
10/21/2013,64.1,0
10/22/2013,65.2,0
10/23/2013,52.5,0.016
10/24/2013,52.4,0.008
10/25/2013,52.4,0
10/26/2013,53.8,0
10/27/2013,57.8,0
10/28/2013,59.8,0
10/29/2013,54,0
10/30/2013,59.8,0
10/31/2013,66,0.043
11/1/2013,68.6,0.091
11/2/2013,65.4,0
11/3/2013,50.5,0
11/4/2013,44.9,0
11/5/2013,53.4,0
11/6/2013,59,0
11/7/2013,61.5,0.098
11/8/2013,48.7,0
11/9/2013,48.1,0
11/10/2013,56.7,0
11/11/2013,52.2,0
11/12/2013,48,0.083
11/13/2013,38.9,0
11/14/2013,50.4,0
11/15/2013,55.8,0
11/16/2013,56.5,0.031
11/17/2013,61.5,0
11/18/2013,63.4,0.362
11/19/2013,46.9,0
11/20/2013,43.2,0
11/21/2013,48.2,0
11/22/2013,55,0.122
11/23/2013,51.1,0
11/24/2013,31.2,0
11/25/2013,34,0
11/26/2013,44.3,0.35
11/27/2013,58.9,1.984
11/28/2013,34.7,0
11/29/2013,37.3,0
11/30/2013,36.3,0
12/1/2013,46.4,0
12/2/2013,46.6,0
12/3/2013,50.3,0
12/4/2013,51,0
12/5/2013,56.7,0
12/6/2013,57.5,0.717
12/7/2013,41.5,0.228
12/8/2013,33.7,0.004
12/9/2013,42.3,0.264
12/10/2013,33.6,0.004
12/11/2013,31.3,0
12/12/2013,25.5,0
12/13/2013,32.4,0
12/14/2013,38.4,0.272
12/15/2013,42.1,0.657
12/16/2013,27.4,0
12/17/2013,36,0.11
12/18/2013,34.5,0
12/19/2013,41,0
12/20/2013,46.5,0
12/21/2013,59.5,0.02
12/22/2013,66.1,0.024
12/23/2013,59.4,0.748
12/24/2013,39.6,0
12/25/2013,29.2,0
12/26/2013,35.8,0
12/27/2013,39.2,0
12/28/2013,48.2,0
12/29/2013,44,0.996
12/30/2013,40,0
12/31/2013,34.4,0
1/1/2014,34.2,0
1/2/2014,30.3,0.008
1/3/2014,15.6,0.004
1/4/2014,20.7,0
1/5/2014,47.2,0.012
1/6/2014,53,0.335
1/7/2014,18.4,0
1/8/2014,23.3,0
1/9/2014,31.2,0
1/10/2014,37.5,0.075
1/11/2014,54.4,0.598
1/12/2014,47.3,0
1/13/2014,49.8,0
1/14/2014,46.8,0.445
1/15/2014,47.2,0
1/16/2014,39.3,0
1/17/2014,41.8,0
1/18/2014,41,0.134
1/19/2014,36.1,0
1/20/2014,44.9,0
1/21/2014,28.3,0
1/22/2014,13.9,0
1/23/2014,18.3,0
1/24/2014,16.6,0
1/25/2014,25.7,0
1/26/2014,25.5,0
1/27/2014,41.4,0
1/28/2014,18.8,0
1/29/2014,22.3,0
1/30/2014,26.3,0
1/31/2014,39.1,0
2/1/2014,40.9,0
2/2/2014,51.2,0
2/3/2014,37.9,0.043
2/4/2014,31.6,0
2/5/2014,33.7,0.587
2/6/2014,29.9,0
2/7/2014,29.1,0
2/8/2014,26,0
2/9/2014,26.4,0
2/10/2014,26.7,0
2/11/2014,22.3,0
2/12/2014,20.5,0
2/13/2014,35.3,0.543
2/14/2014,38.1,0.063
2/15/2014,33.6,0.004
2/16/2014,27.1,0
2/17/2014,27.1,0
2/18/2014,38.9,0.079
2/19/2014,42.4,0.213
2/20/2014,40.8,0.016
2/21/2014,51.6,0.177
2/22/2014,48.1,0
2/23/2014,50.7,0.004
2/24/2014,37,0.028
2/25/2014,30.8,0
2/26/2014,29.7,0
2/27/2014,31.9,0
2/28/2014,23.2,0
3/1/2014,35.3,0
3/2/2014,39.6,0.008
3/3/2014,29.4,0
3/4/2014,27.6,0
3/5/2014,35.8,0
3/6/2014,28.7,0
3/7/2014,36.9,0
3/8/2014,52.4,0
3/9/2014,40.9,0.02
3/10/2014,47.9,0
3/11/2014,60.2,0
3/12/2014,55.3,0.11
3/13/2014,31,0
3/14/2014,43,0
3/15/2014,53.9,0
3/16/2014,37.2,0
3/17/2014,34.1,0
3/18/2014,39.4,0
3/19/2014,43.9,0.575
3/20/2014,51.7,0.047
3/21/2014,49,0
3/22/2014,60.2,0
3/23/2014,41,0
3/24/2014,34.7,0
3/25/2014,38.5,0
3/26/2014,37.3,0
3/27/2014,41.2,0
3/28/2014,58.3,0.035
3/29/2014,48.9,1.067
3/30/2014,47.8,0.657
3/31/2014,53.6,0.181
4/1/2014,56.1,0
4/2/2014,52.5,0.059
4/3/2014,59.9,0.039
4/4/2014,42.9,0.189
4/5/2014,53.2,0.004
4/6/2014,55.4,0
4/7/2014,48.3,0.331
4/8/2014,64,0.169
4/9/2014,58.3,0
4/10/2014,56.2,0
4/11/2014,67.2,0.075
4/12/2014,67.3,0.028
4/13/2014,70.3,0
4/14/2014,68.7,0
4/15/2014,61.6,0.89
4/16/2014,46.9,0.02
4/17/2014,46.3,0
4/18/2014,46.1,0
4/19/2014,62.6,0
4/20/2014,53.3,0
4/21/2014,60.8,0
4/22/2014,67.7,0.031
4/23/2014,58,0.031
4/24/2014,58.1,0
4/25/2014,57.5,0.043
4/26/2014,62,0.728
4/27/2014,55.2,0
4/28/2014,61.1,0
4/29/2014,47.9,0.146
4/30/2014,54,1.382
5/1/2014,71.1,0.358
5/2/2014,65.2,0.008
5/3/2014,64.9,0
5/4/2014,60.7,0.008
5/5/2014,64.4,0
5/6/2014,65.2,0
5/7/2014,64.1,0
5/8/2014,57,0.421
5/9/2014,62.6,0.118
5/10/2014,79.3,0.106
5/11/2014,76,0.004
5/12/2014,79.6,0
5/13/2014,65.4,0
5/14/2014,66.4,0
5/15/2014,68,0.098
5/16/2014,65,0.516
5/17/2014,66.5,0.339
5/18/2014,63.6,0
5/19/2014,68.4,0.004
5/20/2014,73.8,0
5/21/2014,71.7,0.016
5/22/2014,62.8,0.465
5/23/2014,66,0.335
5/24/2014,67.4,0.142
5/25/2014,76.1,0
5/26/2014,82.2,0
5/27/2014,84,0.004
5/28/2014,68.6,0.083
5/29/2014,62.1,0
5/30/2014,71.5,0.008
5/31/2014,67.4,0.039
6/1/2014,73.3,0
6/2/2014,77.7,0
6/3/2014,83.3,0.051
6/4/2014,78.4,0.024
6/5/2014,71.7,0.756
6/6/2014,72.8,0
6/7/2014,78.3,0
6/8/2014,81.7,0
6/9/2014,68.8,0.307
6/10/2014,74.7,0.008
6/11/2014,67.8,0.02
6/12/2014,72.2,0.004
6/13/2014,75,0.831
6/14/2014,73.3,0.012
6/15/2014,77,0
6/16/2014,77.9,0
6/17/2014,86.1,0
6/18/2014,86.1,0
6/19/2014,74.7,0.331
6/20/2014,77.1,0
6/21/2014,73.9,0
6/22/2014,75.1,0
6/23/2014,79.2,0
6/24/2014,79.3,0
6/25/2014,83.4,0.063
6/26/2014,82.8,0.197
6/27/2014,78.1,0.016
6/28/2014,82.6,0
6/29/2014,80.5,0
6/30/2014,84.1,0
7/1/2014,87.5,0
7/2/2014,89.5,0.063
7/3/2014,86.8,0.181
7/4/2014,73.8,0.846
7/5/2014,79.2,0
7/6/2014,83.2,0
7/7/2014,88.8,0
7/8/2014,91.3,0
7/9/2014,85.6,0.024
7/10/2014,80.9,0.047
7/11/2014,83.2,0
7/12/2014,82.8,0
7/13/2014,84.8,0.004
7/14/2014,82.7,0.504
7/15/2014,84.6,1.087
7/16/2014,80,0.583
7/17/2014,77.8,0
7/18/2014,79.4,0
7/19/2014,75.7,0
7/20/2014,75.4,0.165
7/21/2014,81.3,0
7/22/2014,84.3,0
7/23/2014,86.4,0
7/24/2014,79.8,0.039
7/25/2014,81,0
7/26/2014,80.2,0
7/27/2014,86.5,0.173
7/28/2014,83.2,0.106
7/29/2014,77.3,0
7/30/2014,78.1,0
7/31/2014,81,0
8/1/2014,83.1,0.024
8/2/2014,72.6,0.429
8/3/2014,74.4,0.173
8/4/2014,81.8,0.012
8/5/2014,85.5,0
8/6/2014,83,0.012
8/7/2014,80.3,0
8/8/2014,80.8,0
8/9/2014,83.5,0
8/10/2014,85.8,0
8/11/2014,83.3,0
8/12/2014,75.5,0.319
8/13/2014,80.2,0.339
8/14/2014,75.4,0
8/15/2014,74.7,0
8/16/2014,78.7,0
8/17/2014,80.5,0.004
8/18/2014,78.1,0
8/19/2014,80.4,0
8/20/2014,80.7,0.008
8/21/2014,79.4,0.051
8/22/2014,76.2,0.031
8/23/2014,74.2,0.012
8/24/2014,77.8,0
8/25/2014,86.6,0
8/26/2014,85.6,0
8/27/2014,89.2,0
8/28/2014,81.7,0
8/29/2014,77.5,0
8/30/2014,79.4,0
8/31/2014,88.3,0.382
9/1/2014,85.4,0.008
9/2/2014,89.3,0
9/3/2014,85,0
9/4/2014,85,0
9/5/2014,84.9,0.008
9/6/2014,90.4,0.083
9/7/2014,79.4,0.051
9/8/2014,75.4,0
9/9/2014,72.6,0.02
9/10/2014,76.6,0
9/11/2014,83.3,0
9/12/2014,76.2,0
9/13/2014,68.4,0.374
9/14/2014,68.5,0
9/15/2014,69.5,0
9/16/2014,68.4,0
9/17/2014,70.9,0
9/18/2014,73.8,0
9/19/2014,65.3,0
9/20/2014,73.7,0.083
9/21/2014,76,0.091
9/22/2014,69.2,0
9/23/2014,70,0
9/24/2014,70.2,0
9/25/2014,64.9,0.252
9/26/2014,75.8,0.004
9/27/2014,80.6,0
9/28/2014,81.9,0
9/29/2014,78.7,0
9/30/2014,68.6,0.059
10/1/2014,63.1,0.106
10/2/2014,65.3,0
10/3/2014,67.6,0
10/4/2014,66.6,0.476
10/5/2014,60.5,0
10/6/2014,67.4,0
10/7/2014,72.8,0.028
10/8/2014,71.2,0.252
10/9/2014,68.6,0
10/10/2014,63,0
10/11/2014,57.3,0.555
10/12/2014,60.6,0
10/13/2014,64.1,0
10/14/2014,73.8,0
10/15/2014,75.3,0.236
10/16/2014,69.4,1.295
10/17/2014,69.3,0
10/18/2014,68.4,0
10/19/2014,56.2,0
10/20/2014,57.9,0
10/21/2014,64.3,0.087
10/22/2014,55.6,0.776
10/23/2014,51.2,0.122
10/24/2014,59.6,0.012
10/25/2014,64.4,0
10/26/2014,58.7,0
10/27/2014,61.1,0
10/28/2014,68.5,0
10/29/2014,67.4,0.154
10/30/2014,57.1,0
10/31/2014,54.3,0.02
11/1/2014,49.7,0.677
11/2/2014,47.3,0.028
11/3/2014,57.4,0
11/4/2014,64,0
11/5/2014,61.6,0
11/6/2014,51.2,0.39
11/7/2014,51.5,0.016
11/8/2014,46.3,0
11/9/2014,55.7,0
11/10/2014,58,0
11/11/2014,63.3,0
11/12/2014,64,0.004
11/13/2014,46.8,0.126
11/14/2014,42.8,0.118
11/15/2014,41.1,0
11/16/2014,42.7,0.008
11/17/2014,49.9,1.091
11/18/2014,41.8,0
11/19/2014,31.9,0
11/20/2014,44.1,0
11/21/2014,35.9,0
11/22/2014,39.5,0.004
11/23/2014,52.5,0
11/24/2014,65.8,0.492
11/25/2014,61.6,0
11/26/2014,44.4,0.823
11/27/2014,38.2,0.004
11/28/2014,36.5,0
11/29/2014,36,0
11/30/2014,50.4,0
12/1/2014,62.8,0.11
12/2/2014,44.5,0.118
12/3/2014,46.2,0.205
12/4/2014,43.6,0
12/5/2014,46.9,0.22
12/6/2014,48.2,0.878
12/7/2014,39.9,0.146
12/8/2014,37.1,0
12/9/2014,41.3,1.886
12/10/2014,39.1,0.051
12/11/2014,35.4,0
12/12/2014,36.6,0
12/13/2014,40.9,0
12/14/2014,44.1,0
12/15/2014,44.8,0
12/16/2014,47.4,0.169
12/17/2014,50.6,0.028
12/18/2014,42.1,0
12/19/2014,37,0
12/20/2014,36,0
12/21/2014,37.6,0
12/22/2014,44.9,0.02
12/23/2014,47.2,0.102
12/24/2014,57.8,0.614
12/25/2014,58.9,0.173
12/26/2014,47.6,0
12/27/2014,51.2,0
12/28/2014,51.7,0.02
12/29/2014,42.1,0
12/30/2014,34.3,0
12/31/2014,31.7,0
1/1/2015,35.7,0
1/2/2015,41.1,0
1/3/2015,45.6,0.531
1/4/2015,55.5,0.358
1/5/2015,42.6,0
1/6/2015,23.8,0
1/7/2015,24.7,0
1/8/2015,21.3,0
1/9/2015,32.8,0
1/10/2015,22.9,0
1/11/2015,34.5,0
1/12/2015,36.4,0.583
1/13/2015,33.7,0.008
1/14/2015,32.1,0
1/15/2015,33.7,0
1/16/2015,40,0
1/17/2015,27.8,0
1/18/2015,45.2,1.421
1/19/2015,41.1,0
1/20/2015,40.2,0
1/21/2015,34.5,0
1/22/2015,39.1,0
1/23/2015,37.6,0
1/24/2015,35.6,0.366
1/25/2015,38.4,0
1/26/2015,26.7,0
1/27/2015,24.7,0
1/28/2015,27.2,0
1/29/2015,32.3,0.012
1/30/2015,35.1,0.012
1/31/2015,21.4,0
2/1/2015,33.7,0
2/2/2015,36.5,0.638
2/3/2015,21.9,0
2/4/2015,36.8,0
2/5/2015,34.1,0
2/6/2015,22,0
2/7/2015,32.8,0
2/8/2015,38,0.004
2/9/2015,30.8,0.083
2/10/2015,34.7,0
2/11/2015,28.8,0
2/12/2015,36.6,0.004
2/13/2015,17.2,0
2/14/2015,31,0
2/15/2015,22.6,0
2/16/2015,17.8,0
2/17/2015,24.3,0
2/18/2015,27.1,0
2/19/2015,19.4,0
2/20/2015,16,0
2/21/2015,30,0.035
2/22/2015,38.2,0.165
2/23/2015,30,0
2/24/2015,18.8,0
2/25/2015,33.7,0
2/26/2015,26.2,0
2/27/2015,26.5,0
2/28/2015,24.7,0
3/1/2015,29.1,0.02
3/2/2015,35.3,0.004
3/3/2015,35.9,0.362
3/4/2015,41.9,0.248
3/5/2015,36.4,0.177
3/6/2015,21.4,0
3/7/2015,34.2,0
3/8/2015,43,0
3/9/2015,46.6,0.008
3/10/2015,44.9,0.323
3/11/2015,53.3,0.126
3/12/2015,42.3,0
3/13/2015,38.2,0
3/14/2015,45.1,0.909
3/15/2015,44,0
3/16/2015,47.7,0
3/17/2015,53.3,0.043
3/18/2015,36.8,0
3/19/2015,39.7,0
3/20/2015,35.8,0
3/21/2015,45.1,0
3/22/2015,39.1,0
3/23/2015,35.9,0
3/24/2015,41.3,0
3/25/2015,44.9,0.138
3/26/2015,58.9,0.398
3/27/2015,45.4,0.24
3/28/2015,38,0
3/29/2015,43.3,0
3/30/2015,51.2,0
3/31/2015,43.6,0.154
4/1/2015,49.9,0
4/2/2015,59.2,0.039
4/3/2015,59.4,0.28
4/4/2015,57.8,0.087
4/5/2015,57.4,0.004
4/6/2015,59.8,0.012
4/7/2015,58.5,0.13
4/8/2015,44.6,0.012
4/9/2015,44.4,0.016
4/10/2015,56.2,0.031
4/11/2015,55.5,0
4/12/2015,61.7,0
4/13/2015,62.5,0
4/14/2015,61.9,0.043
4/15/2015,66,0
4/16/2015,58.5,0
4/17/2015,66.4,0.138
4/18/2015,73.9,0
4/19/2015,56,0
4/20/2015,57.5,1.031
4/21/2015,64.2,0.268
4/22/2015,64.8,0.091
4/23/2015,49.8,0.02
4/24/2015,47.7,0
4/25/2015,57.7,0
4/26/2015,57.4,0
4/27/2015,58.7,0.008
4/28/2015,64.5,0
4/29/2015,71.6,0
4/30/2015,60,0
5/1/2015,56.6,0
5/2/2015,63.4,0
5/3/2015,73.1,0
5/4/2015,78.1,0
5/5/2015,78.5,0
5/6/2015,67.9,0
5/7/2015,74.4,0
5/8/2015,79.4,0
5/9/2015,64.8,0.008
5/10/2015,80.2,0
5/11/2015,79.6,0
5/12/2015,85,0
5/13/2015,66.1,0
5/14/2015,69.8,0
5/15/2015,72.4,0.024
5/16/2015,76.9,0.295
5/17/2015,80.2,0.177
5/18/2015,67,0
5/19/2015,76.3,0.295
5/20/2015,64.4,0
5/21/2015,59.5,0
5/22/2015,71.5,0
5/23/2015,66.4,0
5/24/2015,77.2,0
5/25/2015,82.3,0
5/26/2015,85.9,0
5/27/2015,84.5,0.016
5/28/2015,86.4,0.146
5/29/2015,80,0
5/30/2015,82.1,0
5/31/2015,84.3,0.272
6/1/2015,67.9,1.098
6/2/2015,54.4,0.894
6/3/2015,66.3,0.016
6/4/2015,61.6,0.02
6/5/2015,64.6,0
6/6/2015,73.6,0.094
6/7/2015,70.2,0
6/8/2015,74,0.079
6/9/2015,79.4,0.181
6/10/2015,79.2,0
6/11/2015,87.7,0
6/12/2015,82.3,0
6/13/2015,83,0
6/14/2015,83.3,0.047
6/15/2015,82.9,0.831
6/16/2015,78.7,0.201
6/17/2015,76.5,0
6/18/2015,69,0
6/19/2015,82.1,0.008
6/20/2015,70.1,0.083
6/21/2015,85,1.421
6/22/2015,84.2,0
6/23/2015,88.4,0.016
6/24/2015,81.3,0
6/25/2015,81,0
6/26/2015,76.9,0.004
6/27/2015,69.7,1.343
6/28/2015,71.5,0.854
6/29/2015,73.7,0
6/30/2015,78.4,0.02
7/1/2015,80.8,0.441
7/2/2015,76.9,0.008
7/3/2015,78.7,0
7/4/2015,74.5,0.067
7/5/2015,81.5,0
7/6/2015,79.4,0.004
7/7/2015,83.3,0.118
7/8/2015,83.5,0.268
7/9/2015,78.6,0.146
7/10/2015,81.5,0
7/11/2015,83.3,0
7/12/2015,85.8,0
7/13/2015,83.5,0
7/14/2015,78,0.154
7/15/2015,80.5,0.024
7/16/2015,77.9,0
7/17/2015,78.9,0
7/18/2015,82.8,0.083
7/19/2015,90.7,0
7/20/2015,91.9,0.016
7/21/2015,90.5,0.012
7/22/2015,83.8,0
7/23/2015,83.2,0
7/24/2015,83.3,0
7/25/2015,83.9,0
7/26/2015,87.2,0
7/27/2015,80.2,0.465
7/28/2015,88.3,0
7/29/2015,91,0
7/30/2015,87.7,0.272
7/31/2015,87.4,0
8/1/2015,86.5,0.008
8/2/2015,85.5,0
8/3/2015,88.1,0
8/4/2015,89.6,0.055
8/5/2015,86.9,0
8/6/2015,81.9,0
8/7/2015,81.8,0
8/8/2015,82.1,0
8/9/2015,82.5,0
8/10/2015,80.7,0
8/11/2015,78.5,1.217
8/12/2015,81.6,0
8/13/2015,81.1,0
8/14/2015,84.2,0
8/15/2015,88.5,0
8/16/2015,88.6,0
8/17/2015,90.6,0
8/18/2015,88.4,0
8/19/2015,84,0.004
8/20/2015,83.1,0.028
8/21/2015,83.2,0.154
8/22/2015,82.9,0.008
8/23/2015,80.4,0.051
8/24/2015,84.3,0
8/25/2015,84.2,0.205
8/26/2015,81.7,0
8/27/2015,78.9,0
8/28/2015,78.7,0
8/29/2015,83.5,0
8/30/2015,87.4,0
8/31/2015,88.9,0
9/1/2015,87.3,0
9/2/2015,87.3,0
9/3/2015,90.4,0.197
9/4/2015,81.1,0.008
9/5/2015,78.5,0
9/6/2015,81.5,0
9/7/2015,88.3,0
9/8/2015,92.7,0
9/9/2015,87.4,0.008
9/10/2015,77.3,0.921
9/11/2015,76,0.138
9/12/2015,75.9,0.484
9/13/2015,72,0.083
9/14/2015,72.3,0
9/15/2015,78.8,0
9/16/2015,81.6,0
9/17/2015,83.4,0
9/18/2015,81.7,0
9/19/2015,79.6,0
9/20/2015,74.1,0
9/21/2015,69.2,0
9/22/2015,69.6,0
9/23/2015,75.7,0
9/24/2015,77.7,0
9/25/2015,70.9,0
9/26/2015,67.8,0
9/27/2015,69.7,0
9/28/2015,76.8,0.004
9/29/2015,77.8,0.248
9/30/2015,77.9,0.929
10/1/2015,61.1,0.075
10/2/2015,57.5,1.209
10/3/2015,54.3,0.083
10/4/2015,59.9,0
10/5/2015,62.1,0
10/6/2015,68.8,0
10/7/2015,70.3,0
10/8/2015,66.1,0
10/9/2015,74.2,0.26
10/10/2015,61.2,0
10/11/2015,66.1,0
10/12/2015,72,0
10/13/2015,72.3,0.004
10/14/2015,65.2,0
10/15/2015,61.3,0
10/16/2015,62.1,0
10/17/2015,54.4,0
10/18/2015,47.4,0.004
10/19/2015,50.2,0
10/20/2015,67.2,0.02
10/21/2015,71.9,0
10/22/2015,72.7,0.008
10/23/2015,60.6,0
10/24/2015,53.6,0
10/25/2015,64.5,0
10/26/2015,56.7,0
10/27/2015,56.9,0
10/28/2015,65.7,0.72
10/29/2015,68.3,0.319
10/30/2015,58,0
10/31/2015,52.9,0
11/1/2015,62,0.008
11/2/2015,63,0
11/3/2015,69.1,0
11/4/2015,66,0
11/5/2015,67.5,0.02
11/6/2015,70.4,0.008
11/7/2015,63.9,0
11/8/2015,55.5,0
11/9/2015,57.1,0
11/10/2015,58.9,0.114
11/11/2015,55.7,0.217
11/12/2015,56.5,0.154
11/13/2015,55.5,0
11/14/2015,47,0
11/15/2015,56.3,0
11/16/2015,64.1,0
11/17/2015,48.4,0
11/18/2015,56.1,0
11/19/2015,63,0.933
11/20/2015,60.3,0.13
11/21/2015,48.9,0
11/22/2015,53,0.031
11/23/2015,42.1,0
11/24/2015,44.2,0
11/25/2015,46.8,0
11/26/2015,58.8,0
11/27/2015,61.7,0
11/28/2015,56.5,0.079
11/29/2015,47,0
11/30/2015,45,0
12/1/2015,48.2,0.465
12/2/2015,55,0.319
12/3/2015,53.7,0
12/4/2015,49.4,0
12/5/2015,49.6,0
12/6/2015,50.9,0
12/7/2015,52.2,0
12/8/2015,46.7,0.004
12/9/2015,50.6,0
12/10/2015,56.6,0.008
12/11/2015,58.8,0
12/12/2015,60.4,0
12/13/2015,61.6,0
12/14/2015,59.9,0.181
12/15/2015,62.8,0.087
12/16/2015,49,0
12/17/2015,55.1,0.701
12/18/2015,53,0.012
12/19/2015,39.8,0
12/20/2015,41,0
12/21/2015,50.8,0
12/22/2015,57.1,0.378
12/23/2015,61.6,0.902
12/24/2015,67.5,0.079
12/25/2015,62.6,0.193
12/26/2015,54.5,0
12/27/2015,59.6,0.244
12/28/2015,43.4,0.008
12/29/2015,50.1,0.496
12/30/2015,48.7,0.059
12/31/2015,49.1,0.075
1/1/2016,43.4,0
1/2/2016,39.7,0
1/3/2016,43.7,0
1/4/2016,32.3,0
1/5/2016,29.2,0
1/6/2016,38.1,0
1/7/2016,41.8,0
1/8/2016,42.7,0
1/9/2016,47.3,0.02
1/10/2016,56.6,1.142
1/11/2016,37,0
1/12/2016,41.8,0
1/13/2016,29.4,0
1/14/2016,36.5,0
1/15/2016,47.2,0.016
1/16/2016,49.5,0.449
1/17/2016,38.4,0
1/18/2016,28.9,0
1/19/2016,27.7,0
1/20/2016,36.7,0
1/21/2016,35.5,0
1/22/2016,30.1,0
1/23/2016,27.9,0
1/24/2016,28.3,0
1/25/2016,30.7,0
1/26/2016,40.9,0.008
1/27/2016,39,0.031
1/28/2016,36.4,0
1/29/2016,38.6,0.004
1/30/2016,34.3,0
1/31/2016,44,0
2/1/2016,50.8,0
2/2/2016,48,0
2/3/2016,54.4,0.559
2/4/2016,53.5,0.106
2/5/2016,40.1,0.118
2/6/2016,36.3,0
2/7/2016,41.4,0
2/8/2016,34.4,0.004
2/9/2016,33.3,0
2/10/2016,38,0
2/11/2016,27.4,0
2/12/2016,24.3,0
2/13/2016,19.1,0
2/14/2016,14.6,0
2/15/2016,41.8,0.193
2/16/2016,52.5,0.941
2/17/2016,43.4,0
2/18/2016,34.6,0
2/19/2016,35.5,0.004
2/20/2016,58,0
2/21/2016,52.1,0.063
2/22/2016,49.3,0.043
2/23/2016,41.2,0.256
2/24/2016,56.6,0.969
2/25/2016,56.8,0.161
2/26/2016,37.5,0
2/27/2016,39.6,0
2/28/2016,56.6,0
2/29/2016,55.9,0.031
3/1/2016,48.1,0.051
3/2/2016,51.7,0.193
3/3/2016,35.5,0
3/4/2016,36.8,0
3/5/2016,38.2,0
3/6/2016,42.1,0
3/7/2016,55.7,0
3/8/2016,58,0
3/9/2016,70.7,0
3/10/2016,74.4,0
3/11/2016,61.6,0.146
3/12/2016,56.7,0
3/13/2016,58.9,0.004
3/14/2016,46.8,0.201
3/15/2016,53.2,0
3/16/2016,60.7,0.043
3/17/2016,60.4,0
3/18/2016,55.1,0.004
3/19/2016,45.3,0
3/20/2016,40,0.028
3/21/2016,48.1,0.004
3/22/2016,53.4,0
3/23/2016,66.7,0
3/24/2016,54.6,0
3/25/2016,69.1,0.157
3/26/2016,51.1,0
3/27/2016,49.7,0
3/28/2016,56.8,0.122
3/29/2016,51,0
3/30/2016,51.8,0
3/31/2016,68.2,0
4/1/2016,71.6,0.098
4/2/2016,55.3,0.394
4/3/2016,46.2,0.165
4/4/2016,51.6,0.508
4/5/2016,40.1,0
4/6/2016,45.3,0
4/7/2016,55.9,0.413
4/8/2016,48.8,0.008
4/9/2016,42.7,0.13
4/10/2016,48.1,0
4/11/2016,58.9,0.012
4/12/2016,54.5,0.24
4/13/2016,53,0
4/14/2016,56.8,0
4/15/2016,58.9,0
4/16/2016,62,0
4/17/2016,67.6,0
4/18/2016,74.3,0
4/19/2016,66.7,0
4/20/2016,63.1,0
4/21/2016,69.1,0
4/22/2016,76.5,0.102
4/23/2016,67,0.094
4/24/2016,63.6,0
4/25/2016,65.4,0
4/26/2016,69.7,0.339
4/27/2016,57.3,0.008
4/28/2016,55.6,0.047
4/29/2016,53.7,0.067
4/30/2016,60,0
5/1/2016,49.3,0.197
5/2/2016,57.7,0.209
5/3/2016,53.5,0.984
5/4/2016,51.6,0.217
5/5/2016,54.2,0.004
5/6/2016,52.9,0.386
5/7/2016,57.6,0.063
5/8/2016,62.8,0.146
5/9/2016,69.6,0
5/10/2016,62.3,0
5/11/2016,70.5,0
5/12/2016,73,0
5/13/2016,63.1,0.382
5/14/2016,68.6,0.055
5/15/2016,56.2,0.008
5/16/2016,64.3,0
5/17/2016,64.3,0
5/18/2016,64.7,0
5/19/2016,67.2,0
5/20/2016,73,0
5/21/2016,60.8,0.02
5/22/2016,67.9,0.102
5/23/2016,72.8,0.008
5/24/2016,70.7,0.516
5/25/2016,85.5,0
5/26/2016,85.9,0
5/27/2016,84.1,0.008
5/28/2016,87.1,0
5/29/2016,85,0.024
5/30/2016,79.6,0.386
5/31/2016,82.5,0
6/1/2016,80,0
6/2/2016,72.9,0
6/3/2016,67.9,0.268
6/4/2016,79.2,0.028
6/5/2016,70.8,0.319
6/6/2016,81.8,0
6/7/2016,83,0
6/8/2016,69.4,0.421
6/9/2016,70.9,0
6/10/2016,75.1,0
6/11/2016,85.5,0
6/12/2016,79.7,0
6/13/2016,75.4,0
6/14/2016,79.6,0
