latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.785587,-122.40964,11.0,0,GMT,GMT
,,,,,
time,temperature_2m_max (°F),precipitation_sum (inch),,,
2013-08-26,71.8,0.000,,,
2013-08-27,73.8,0.000,,,
2013-08-28,73.2,0.000,,,
2013-08-29,74.2,0.000,,,
2013-08-30,77.9,0.000,,,
2013-08-31,77.2,0.000,,,
2013-09-01,72.4,0.004,,,
2013-09-02,72.5,0.000,,,
2013-09-03,72.9,0.000,,,
2013-09-04,72.9,0.000,,,
2013-09-05,74.7,0.000,,,
2013-09-06,83.8,0.000,,,
2013-09-07,83.9,0.000,,,
2013-09-08,77.7,0.000,,,
2013-09-09,75.7,0.000,,,
2013-09-10,70.4,0.000,,,
2013-09-11,69.9,0.000,,,
2013-09-12,71.1,0.000,,,
2013-09-13,70.4,0.000,,,
2013-09-14,67.7,0.000,,,
2013-09-15,70.8,0.000,,,
2013-09-16,73.1,0.000,,,
2013-09-17,71.3,0.000,,,
2013-09-18,75.1,0.000,,,
2013-09-19,78.6,0.000,,,
2013-09-20,73.3,0.000,,,
2013-09-21,67.9,0.303,,,
2013-09-22,66.7,0.000,,,
2013-09-23,73.7,0.000,,,
2013-09-24,71.5,0.000,,,
2013-09-25,67.1,0.000,,,
2013-09-26,70.6,0.000,,,
2013-09-27,72.5,0.000,,,
2013-09-28,74.3,0.000,,,
2013-09-29,69.8,0.000,,,
2013-09-30,68.6,0.024,,,
2013-10-01,71.2,0.000,,,
2013-10-02,71.1,0.000,,,
2013-10-03,72.4,0.000,,,
2013-10-04,80.4,0.000,,,
2013-10-05,82.5,0.000,,,
2013-10-06,82.0,0.000,,,
2013-10-07,78.0,0.000,,,
2013-10-08,71.5,0.000,,,
2013-10-09,66.9,0.000,,,
2013-10-10,66.2,0.000,,,
2013-10-11,63.8,0.000,,,
2013-10-12,62.0,0.000,,,
2013-10-13,68.8,0.000,,,
2013-10-14,74.2,0.000,,,
2013-10-15,77.0,0.000,,,
2013-10-16,78.0,0.000,,,
2013-10-17,75.3,0.000,,,
2013-10-18,74.0,0.000,,,
2013-10-19,75.5,0.000,,,
2013-10-20,71.4,0.000,,,
2013-10-21,65.7,0.000,,,
2013-10-22,67.8,0.000,,,
2013-10-23,63.4,0.000,,,
2013-10-24,57.6,0.000,,,
2013-10-25,64.5,0.000,,,
2013-10-26,70.9,0.000,,,
2013-10-27,68.7,0.000,,,
2013-10-28,59.3,0.000,,,
2013-10-29,60.2,0.000,,,
2013-10-30,63.1,0.000,,,
2013-10-31,68.0,0.000,,,
2013-11-01,72.4,0.000,,,
2013-11-02,70.5,0.000,,,
2013-11-03,63.2,0.000,,,
2013-11-04,67.8,0.000,,,
2013-11-05,68.1,0.000,,,
2013-11-06,71.0,0.000,,,
2013-11-07,70.1,0.000,,,
2013-11-08,67.7,0.000,,,
2013-11-09,68.7,0.000,,,
2013-11-10,65.2,0.000,,,
2013-11-11,63.6,0.000,,,
2013-11-12,66.8,0.016,,,
2013-11-13,69.8,0.000,,,
2013-11-14,66.2,0.000,,,
2013-11-15,62.8,0.000,,,
2013-11-16,61.6,0.000,,,
2013-11-17,59.0,0.000,,,
2013-11-18,57.7,0.000,,,
2013-11-19,60.1,0.248,,,
2013-11-20,58.5,0.720,,,
2013-11-21,60.7,0.028,,,
2013-11-22,67.0,0.000,,,
2013-11-23,65.1,0.000,,,
2013-11-24,60.7,0.000,,,
2013-11-25,61.0,0.000,,,
2013-11-26,60.2,0.000,,,
2013-11-27,63.8,0.000,,,
2013-11-28,66.0,0.000,,,
2013-11-29,65.3,0.000,,,
2013-11-30,63.7,0.000,,,
2013-12-01,65.2,0.000,,,
2013-12-02,64.0,0.000,,,
2013-12-03,57.4,0.000,,,
2013-12-04,54.0,0.000,,,
2013-12-05,49.6,0.000,,,
2013-12-06,50.6,0.004,,,
2013-12-07,49.9,0.323,,,
2013-12-08,45.0,0.000,,,
2013-12-09,47.5,0.000,,,
2013-12-10,50.2,0.000,,,
2013-12-11,52.9,0.000,,,
2013-12-12,55.9,0.000,,,
2013-12-13,55.4,0.000,,,
2013-12-14,58.5,0.000,,,
2013-12-15,60.2,0.000,,,
2013-12-16,64.2,0.000,,,
2013-12-17,62.3,0.000,,,
2013-12-18,60.1,0.000,,,
2013-12-19,60.4,0.000,,,
2013-12-20,59.1,0.000,,,
2013-12-21,60.0,0.000,,,
2013-12-22,63.1,0.000,,,
2013-12-23,62.5,0.000,,,
2013-12-24,65.2,0.000,,,
2013-12-25,64.3,0.000,,,
2013-12-26,64.5,0.000,,,
2013-12-27,63.2,0.000,,,
2013-12-28,61.6,0.000,,,
2013-12-29,63.9,0.000,,,
2013-12-30,62.8,0.000,,,
2013-12-31,60.4,0.000,,,
2014-01-01,62.6,0.000,,,
2014-01-02,65.2,0.000,,,
2014-01-03,65.4,0.000,,,
2014-01-04,66.0,0.000,,,
2014-01-05,65.3,0.000,,,
2014-01-06,64.2,0.000,,,
2014-01-07,61.9,0.000,,,
2014-01-08,57.3,0.000,,,
2014-01-09,58.9,0.000,,,
2014-01-10,60.0,0.000,,,
2014-01-11,59.3,0.043,,,
2014-01-12,61.4,0.000,,,
2014-01-13,66.2,0.000,,,
2014-01-14,69.4,0.000,,,
2014-01-15,70.6,0.000,,,
2014-01-16,70.2,0.000,,,
2014-01-17,69.7,0.000,,,
2014-01-18,70.1,0.000,,,
2014-01-19,69.7,0.000,,,
2014-01-20,68.5,0.000,,,
2014-01-21,67.8,0.000,,,
2014-01-22,67.3,0.000,,,
2014-01-23,66.5,0.000,,,
2014-01-24,67.8,0.000,,,
2014-01-25,68.3,0.000,,,
2014-01-26,67.4,0.000,,,
2014-01-27,63.4,0.000,,,
2014-01-28,61.6,0.016,,,
2014-01-29,60.5,0.039,,,
2014-01-30,58.4,0.031,,,
2014-01-31,59.3,0.000,,,
2014-02-01,57.9,0.000,,,
2014-02-02,55.5,0.531,,,
2014-02-03,53.7,0.008,,,
2014-02-04,52.9,0.000,,,
2014-02-05,52.6,0.000,,,
2014-02-06,51.8,0.591,,,
2014-02-07,55.0,0.197,,,
2014-02-08,56.9,1.815,,,
2014-02-09,57.3,1.378,,,
2014-02-10,58.0,0.181,,,
2014-02-11,57.0,0.000,,,
2014-02-12,56.6,0.000,,,
2014-02-13,60.6,0.000,,,
2014-02-14,59.9,0.000,,,
2014-02-15,57.7,0.000,,,
2014-02-16,60.5,0.154,,,
2014-02-17,60.2,0.000,,,
2014-02-18,58.7,0.000,,,
2014-02-19,61.4,0.000,,,
2014-02-20,62.9,0.000,,,
2014-02-21,64.2,0.000,,,
2014-02-22,63.9,0.000,,,
2014-02-23,62.6,0.000,,,
2014-02-24,67.1,0.000,,,
2014-02-25,64.1,0.000,,,
2014-02-26,62.2,0.654,,,
2014-02-27,61.2,0.984,,,
2014-02-28,60.6,1.154,,,
2014-03-01,63.7,0.228,,,
2014-03-02,61.7,0.154,,,
2014-03-03,58.7,0.122,,,
2014-03-04,62.4,0.614,,,
2014-03-05,63.0,0.000,,,
2014-03-06,62.8,0.630,,,
2014-03-07,62.5,0.000,,,
2014-03-08,66.0,0.000,,,
2014-03-09,68.7,0.000,,,
2014-03-10,66.1,0.047,,,
2014-03-11,66.5,0.000,,,
2014-03-12,70.6,0.000,,,
2014-03-13,70.5,0.000,,,
2014-03-14,66.0,0.000,,,
2014-03-15,69.5,0.000,,,
2014-03-16,67.6,0.000,,,
2014-03-17,65.5,0.000,,,
2014-03-18,66.1,0.000,,,
2014-03-19,69.3,0.000,,,
2014-03-20,67.2,0.000,,,
2014-03-21,63.3,0.000,,,
2014-03-22,61.8,0.000,,,
2014-03-23,61.2,0.000,,,
2014-03-24,65.9,0.000,,,
2014-03-25,65.2,0.185,,,
2014-03-26,59.2,0.165,,,
2014-03-27,60.7,0.008,,,
2014-03-28,64.0,0.012,,,
2014-03-29,62.1,0.547,,,
2014-03-30,57.1,0.031,,,
2014-03-31,55.3,0.579,,,
2014-04-01,55.2,0.728,,,
2014-04-02,56.5,0.138,,,
2014-04-03,58.3,0.000,,,
2014-04-04,56.7,0.224,,,
2014-04-05,61.4,0.000,,,
2014-04-06,68.8,0.000,,,
2014-04-07,73.9,0.000,,,
2014-04-08,73.6,0.000,,,
2014-04-09,67.2,0.000,,,
2014-04-10,68.8,0.000,,,
2014-04-11,63.4,0.000,,,
2014-04-12,60.7,0.000,,,
2014-04-13,65.6,0.000,,,
2014-04-14,66.4,0.000,,,
2014-04-15,64.8,0.000,,,
2014-04-16,71.4,0.000,,,
2014-04-17,69.5,0.000,,,
2014-04-18,67.4,0.000,,,
2014-04-19,63.4,0.000,,,
2014-04-20,71.4,0.000,,,
2014-04-21,68.2,0.000,,,
2014-04-22,59.8,0.000,,,
2014-04-23,62.5,0.000,,,
2014-04-24,62.2,0.000,,,
2014-04-25,60.9,0.150,,,
2014-04-26,58.4,0.031,,,
2014-04-27,60.2,0.047,,,
2014-04-28,67.7,0.000,,,
2014-04-29,78.9,0.000,,,
2014-04-30,84.9,0.000,,,
2014-05-01,82.5,0.000,,,
2014-05-02,75.8,0.000,,,
2014-05-03,70.3,0.000,,,
2014-05-04,64.0,0.000,,,
2014-05-05,62.5,0.000,,,
2014-05-06,66.8,0.000,,,
2014-05-07,64.4,0.000,,,
2014-05-08,63.6,0.000,,,
2014-05-09,64.7,0.031,,,
2014-05-10,65.8,0.000,,,
2014-05-11,73.4,0.000,,,
2014-05-12,76.3,0.000,,,
2014-05-13,82.9,0.000,,,
2014-05-14,84.1,0.000,,,
2014-05-15,80.5,0.000,,,
2014-05-16,77.4,0.000,,,
2014-05-17,67.3,0.000,,,
2014-05-18,66.3,0.000,,,
2014-05-19,64.6,0.000,,,
2014-05-20,65.5,0.000,,,
2014-05-21,67.4,0.000,,,
2014-05-22,67.3,0.000,,,
2014-05-23,64.5,0.000,,,
2014-05-24,69.7,0.000,,,
2014-05-25,77.9,0.000,,,
2014-05-26,75.4,0.000,,,
2014-05-27,72.4,0.000,,,
2014-05-28,72.9,0.000,,,
2014-05-29,73.0,0.000,,,
2014-05-30,70.3,0.000,,,
2014-05-31,66.7,0.000,,,
2014-06-01,68.1,0.000,,,
2014-06-02,65.7,0.000,,,
2014-06-03,66.3,0.000,,,
2014-06-04,69.8,0.000,,,
2014-06-05,67.5,0.000,,,
2014-06-06,67.1,0.000,,,
2014-06-07,69.2,0.000,,,
2014-06-08,80.2,0.000,,,
2014-06-09,79.3,0.000,,,
2014-06-10,71.5,0.000,,,
2014-06-11,69.0,0.000,,,
2014-06-12,66.0,0.000,,,
2014-06-13,73.7,0.000,,,
2014-06-14,76.9,0.000,,,
2014-06-15,71.2,0.000,,,
2014-06-16,67.6,0.000,,,
2014-06-17,72.9,0.000,,,
2014-06-18,77.3,0.000,,,
2014-06-19,74.2,0.000,,,
2014-06-20,76.4,0.000,,,
2014-06-21,72.6,0.000,,,
2014-06-22,68.7,0.000,,,
2014-06-23,70.8,0.000,,,
2014-06-24,72.3,0.000,,,
2014-06-25,68.3,0.008,,,
2014-06-26,68.0,0.008,,,
2014-06-27,68.8,0.000,,,
2014-06-28,72.4,0.000,,,
2014-06-29,80.5,0.000,,,
2014-06-30,79.6,0.000,,,
2014-07-01,71.7,0.000,,,
2014-07-02,69.1,0.000,,,
2014-07-03,69.2,0.000,,,
2014-07-04,70.6,0.000,,,
2014-07-05,72.4,0.000,,,
2014-07-06,73.6,0.000,,,
2014-07-07,71.8,0.000,,,
2014-07-08,69.2,0.000,,,
2014-07-09,69.0,0.000,,,
2014-07-10,69.8,0.000,,,
2014-07-11,67.9,0.000,,,
2014-07-12,67.2,0.000,,,
2014-07-13,73.2,0.000,,,
2014-07-14,76.9,0.000,,,
2014-07-15,72.8,0.000,,,
2014-07-16,72.5,0.008,,,
2014-07-17,69.5,0.000,,,
2014-07-18,70.0,0.000,,,
2014-07-19,72.4,0.000,,,
2014-07-20,69.3,0.012,,,
2014-07-21,71.4,0.000,,,
2014-07-22,71.3,0.024,,,
2014-07-23,73.5,0.000,,,
2014-07-24,82.0,0.000,,,
2014-07-25,86.8,0.000,,,
2014-07-26,82.6,0.000,,,
2014-07-27,77.2,0.000,,,
2014-07-28,76.3,0.000,,,
2014-07-29,78.9,0.000,,,
2014-07-30,76.3,0.000,,,
2014-07-31,73.6,0.000,,,
2014-08-01,75.4,0.000,,,
2014-08-02,74.6,0.000,,,
2014-08-03,67.3,0.000,,,
2014-08-04,70.4,0.000,,,
2014-08-05,75.1,0.008,,,
2014-08-06,75.5,0.000,,,
2014-08-07,71.1,0.000,,,
2014-08-08,74.0,0.000,,,
2014-08-09,72.4,0.000,,,
2014-08-10,70.1,0.000,,,
2014-08-11,72.0,0.000,,,
2014-08-12,70.0,0.000,,,
2014-08-13,71.4,0.000,,,
2014-08-14,72.0,0.000,,,
2014-08-15,75.5,0.000,,,
2014-08-16,72.4,0.000,,,
2014-08-17,70.4,0.000,,,
2014-08-18,68.3,0.000,,,
2014-08-19,70.8,0.000,,,
2014-08-20,70.0,0.000,,,
2014-08-21,75.6,0.000,,,
2014-08-22,70.9,0.000,,,
2014-08-23,73.1,0.000,,,
2014-08-24,70.6,0.000,,,
2014-08-25,69.5,0.000,,,
2014-08-26,73.1,0.000,,,
2014-08-27,78.4,0.000,,,
2014-08-28,76.9,0.000,,,
2014-08-29,71.7,0.000,,,
2014-08-30,78.0,0.000,,,
2014-08-31,77.8,0.000,,,
2014-09-01,81.8,0.000,,,
2014-09-02,79.6,0.000,,,
2014-09-03,76.9,0.000,,,
2014-09-04,73.8,0.000,,,
2014-09-05,71.2,0.000,,,
2014-09-06,70.9,0.000,,,
2014-09-07,69.5,0.000,,,
2014-09-08,65.9,0.000,,,
2014-09-09,71.8,0.000,,,
2014-09-10,83.5,0.000,,,
2014-09-11,83.2,0.000,,,
2014-09-12,77.8,0.000,,,
2014-09-13,75.3,0.000,,,
2014-09-14,72.9,0.000,,,
2014-09-15,71.5,0.000,,,
2014-09-16,76.0,0.000,,,
2014-09-17,74.0,0.000,,,
2014-09-18,74.8,0.039,,,
2014-09-19,73.6,0.000,,,
2014-09-20,70.7,0.000,,,
2014-09-21,69.3,0.000,,,
2014-09-22,74.9,0.000,,,
2014-09-23,75.6,0.000,,,
2014-09-24,73.3,0.000,,,
2014-09-25,72.7,0.118,,,
2014-09-26,71.1,0.012,,,
2014-09-27,72.0,0.000,,,
2014-09-28,71.3,0.000,,,
2014-09-29,69.0,0.000,,,
2014-09-30,72.9,0.000,,,
2014-10-01,81.5,0.000,,,
2014-10-02,87.3,0.000,,,
2014-10-03,88.4,0.000,,,
2014-10-04,87.1,0.000,,,
2014-10-05,84.9,0.000,,,
2014-10-06,81.6,0.000,,,
2014-10-07,77.8,0.000,,,
2014-10-08,78.1,0.000,,,
2014-10-09,71.3,0.000,,,
2014-10-10,69.5,0.000,,,
2014-10-11,72.8,0.000,,,
2014-10-12,85.2,0.000,,,
2014-10-13,83.5,0.000,,,
2014-10-14,74.2,0.016,,,
2014-10-15,67.9,0.047,,,
2014-10-16,68.3,0.000,,,
2014-10-17,71.1,0.028,,,
2014-10-18,72.6,0.016,,,
2014-10-19,70.0,0.000,,,
2014-10-20,65.4,0.043,,,
2014-10-21,68.6,0.000,,,
2014-10-22,69.6,0.000,,,
2014-10-23,70.0,0.000,,,
2014-10-24,70.1,0.000,,,
2014-10-25,67.2,0.138,,,
2014-10-26,68.1,0.000,,,
2014-10-27,66.7,0.000,,,
2014-10-28,69.6,0.000,,,
2014-10-29,77.4,0.000,,,
2014-10-30,76.4,0.000,,,
2014-10-31,66.0,0.469,,,
2014-11-01,62.5,0.000,,,
2014-11-02,63.6,0.000,,,
2014-11-03,64.9,0.000,,,
2014-11-04,67.4,0.000,,,
2014-11-05,72.4,0.000,,,
2014-11-06,70.5,0.000,,,
2014-11-07,68.8,0.000,,,
2014-11-08,74.9,0.000,,,
2014-11-09,73.9,0.000,,,
2014-11-10,68.7,0.000,,,
2014-11-11,65.6,0.000,,,
2014-11-12,63.6,0.000,,,
2014-11-13,64.2,0.142,,,
2014-11-14,63.8,0.000,,,
2014-11-15,64.1,0.000,,,
2014-11-16,63.9,0.000,,,
2014-11-17,65.3,0.000,,,
2014-11-18,64.8,0.000,,,
2014-11-19,63.7,0.413,,,
2014-11-20,61.5,0.366,,,
2014-11-21,60.1,0.102,,,
2014-11-22,64.4,0.272,,,
2014-11-23,63.2,0.000,,,
2014-11-24,63.0,0.000,,,
2014-11-25,63.4,0.000,,,
2014-11-26,66.2,0.000,,,
2014-11-27,65.2,0.000,,,
2014-11-28,64.0,0.000,,,
2014-11-29,62.8,0.335,,,
2014-11-30,59.4,1.039,,,
2014-12-01,63.5,0.205,,,
2014-12-02,63.0,1.547,,,
2014-12-03,62.5,1.248,,,
2014-12-04,64.4,0.177,,,
2014-12-05,65.0,0.122,,,
2014-12-06,65.7,0.602,,,
2014-12-07,63.1,0.000,,,
2014-12-08,64.6,0.177,,,
2014-12-09,63.7,0.000,,,
2014-12-10,61.6,0.035,,,
2014-12-11,61.7,2.126,,,
2014-12-12,55.2,0.724,,,
2014-12-13,56.6,0.043,,,
2014-12-14,59.0,0.039,,,
2014-12-15,57.8,1.091,,,
2014-12-16,60.3,0.248,,,
2014-12-17,58.0,0.500,,,
2014-12-18,58.9,0.189,,,
2014-12-19,58.8,0.579,,,
2014-12-20,59.5,0.118,,,
2014-12-21,61.6,0.091,,,
2014-12-22,62.1,0.000,,,
2014-12-23,63.1,0.000,,,
2014-12-24,62.5,0.039,,,
2014-12-25,57.1,0.000,,,
2014-12-26,57.4,0.000,,,
2014-12-27,56.7,0.000,,,
2014-12-28,54.3,0.000,,,
2014-12-29,54.0,0.000,,,
2014-12-30,52.3,0.000,,,
2014-12-31,55.7,0.000,,,
2015-01-01,54.7,0.000,,,
2015-01-02,50.3,0.000,,,
2015-01-03,51.6,0.000,,,
2015-01-04,53.6,0.000,,,
2015-01-05,55.3,0.000,,,
2015-01-06,59.3,0.000,,,
2015-01-07,62.3,0.000,,,
2015-01-08,61.1,0.000,,,
2015-01-09,60.7,0.000,,,
2015-01-10,60.1,0.000,,,
2015-01-11,57.3,0.000,,,
2015-01-12,58.6,0.000,,,
2015-01-13,61.4,0.000,,,
2015-01-14,60.7,0.000,,,
2015-01-15,57.4,0.000,,,
2015-01-16,57.2,0.071,,,
2015-01-17,59.6,0.000,,,
2015-01-18,59.9,0.000,,,
2015-01-19,60.0,0.000,,,
2015-01-20,59.5,0.000,,,
2015-01-21,59.5,0.000,,,
2015-01-22,59.3,0.000,,,
2015-01-23,62.5,0.000,,,
2015-01-24,65.5,0.000,,,
2015-01-25,65.1,0.000,,,
2015-01-26,62.5,0.000,,,
2015-01-27,64.1,0.000,,,
2015-01-28,62.6,0.000,,,
2015-01-29,62.5,0.000,,,
2015-01-30,62.0,0.000,,,
2015-01-31,69.0,0.000,,,
2015-02-01,68.0,0.000,,,
2015-02-02,64.4,0.000,,,
2015-02-03,67.3,0.000,,,
2015-02-04,66.1,0.000,,,
2015-02-05,60.0,0.000,,,
2015-02-06,60.0,1.252,,,
2015-02-07,65.5,1.205,,,
2015-02-08,64.2,0.776,,,
2015-02-09,61.8,0.394,,,
2015-02-10,61.6,0.000,,,
2015-02-11,64.7,0.000,,,
2015-02-12,67.0,0.000,,,
2015-02-13,69.6,0.000,,,
2015-02-14,69.5,0.000,,,
2015-02-15,69.6,0.000,,,
2015-02-16,68.9,0.000,,,
2015-02-17,66.1,0.000,,,
2015-02-18,62.8,0.000,,,
2015-02-19,62.5,0.000,,,
2015-02-20,64.3,0.000,,,
2015-02-21,64.2,0.000,,,
2015-02-22,63.1,0.000,,,
2015-02-23,63.3,0.000,,,
2015-02-24,62.8,0.000,,,
2015-02-25,61.9,0.000,,,
2015-02-26,65.0,0.000,,,
2015-02-27,63.1,0.000,,,
2015-02-28,57.9,0.000,,,
2015-03-01,61.6,0.020,,,
2015-03-02,61.4,0.000,,,
2015-03-03,60.8,0.000,,,
2015-03-04,63.0,0.000,,,
2015-03-05,67.7,0.000,,,
2015-03-06,68.6,0.000,,,
2015-03-07,70.6,0.000,,,
2015-03-08,70.3,0.000,,,
2015-03-09,64.3,0.000,,,
2015-03-10,65.8,0.000,,,
2015-03-11,63.2,0.063,,,
2015-03-12,68.4,0.000,,,
2015-03-13,71.1,0.000,,,
2015-03-14,75.0,0.000,,,
2015-03-15,73.0,0.000,,,
2015-03-16,66.6,0.012,,,
2015-03-17,64.8,0.000,,,
2015-03-18,67.1,0.000,,,
2015-03-19,68.8,0.000,,,
2015-03-20,67.3,0.000,,,
2015-03-21,66.1,0.000,,,
2015-03-22,63.4,0.008,,,
2015-03-23,62.0,0.039,,,
2015-03-24,64.3,0.000,,,
2015-03-25,69.2,0.000,,,
2015-03-26,75.9,0.000,,,
2015-03-27,72.9,0.000,,,
2015-03-28,72.7,0.000,,,
2015-03-29,71.4,0.000,,,
2015-03-30,71.2,0.000,,,
2015-03-31,65.7,0.000,,,
2015-04-01,63.1,0.000,,,
2015-04-02,67.3,0.000,,,
2015-04-03,67.3,0.000,,,
2015-04-04,65.6,0.000,,,
2015-04-05,57.2,0.189,,,
2015-04-06,59.5,0.000,,,
2015-04-07,58.1,0.697,,,
2015-04-08,59.3,0.000,,,
2015-04-09,62.5,0.000,,,
2015-04-10,62.6,0.000,,,
2015-04-11,65.6,0.000,,,
2015-04-12,69.0,0.000,,,
2015-04-13,67.9,0.000,,,
2015-04-14,62.6,0.000,,,
2015-04-15,69.6,0.000,,,
2015-04-16,75.4,0.000,,,
2015-04-17,74.8,0.000,,,
2015-04-18,66.1,0.000,,,
2015-04-19,63.5,0.000,,,
2015-04-20,61.0,0.000,,,
2015-04-21,59.2,0.000,,,
2015-04-22,64.2,0.000,,,
2015-04-23,63.2,0.000,,,
2015-04-24,63.0,0.000,,,
2015-04-25,58.8,0.209,,,
2015-04-26,66.1,0.000,,,
2015-04-27,73.9,0.000,,,
2015-04-28,68.4,0.000,,,
2015-04-29,69.7,0.000,,,
2015-04-30,79.9,0.000,,,
2015-05-01,79.3,0.000,,,
2015-05-02,67.6,0.000,,,
2015-05-03,61.2,0.000,,,
2015-05-04,59.3,0.000,,,
2015-05-05,63.2,0.000,,,
2015-05-06,67.6,0.000,,,
2015-05-07,66.8,0.000,,,
2015-05-08,67.4,0.000,,,
2015-05-09,61.6,0.000,,,
2015-05-10,59.0,0.000,,,
2015-05-11,61.4,0.000,,,
2015-05-12,60.5,0.000,,,
2015-05-13,60.6,0.000,,,
2015-05-14,63.1,0.012,,,
2015-05-15,60.9,0.000,,,
2015-05-16,61.4,0.000,,,
2015-05-17,60.3,0.000,,,
2015-05-18,60.4,0.000,,,
2015-05-19,62.4,0.000,,,
2015-05-20,60.8,0.000,,,
2015-05-21,61.4,0.000,,,
2015-05-22,62.1,0.000,,,
2015-05-23,62.3,0.000,,,
2015-05-24,62.4,0.000,,,
2015-05-25,60.8,0.000,,,
2015-05-26,62.3,0.000,,,
2015-05-27,61.2,0.000,,,
2015-05-28,63.2,0.000,,,
2015-05-29,62.5,0.000,,,
2015-05-30,65.2,0.000,,,
2015-05-31,62.7,0.000,,,
2015-06-01,64.2,0.008,,,
2015-06-02,66.2,0.000,,,
2015-06-03,65.4,0.000,,,
2015-06-04,69.1,0.000,,,
2015-06-05,69.0,0.000,,,
2015-06-06,67.5,0.000,,,
2015-06-07,72.2,0.000,,,
2015-06-08,80.8,0.000,,,
2015-06-09,77.6,0.000,,,
2015-06-10,68.9,0.094,,,
2015-06-11,72.0,0.000,,,
2015-06-12,74.9,0.000,,,
2015-06-13,71.7,0.000,,,
2015-06-14,67.1,0.000,,,
2015-06-15,65.0,0.000,,,
2015-06-16,68.5,0.000,,,
2015-06-17,70.4,0.000,,,
2015-06-18,68.6,0.000,,,
2015-06-19,72.2,0.000,,,
2015-06-20,70.6,0.000,,,
2015-06-21,65.7,0.000,,,
2015-06-22,66.2,0.000,,,
2015-06-23,72.4,0.000,,,
2015-06-24,71.5,0.000,,,
2015-06-25,77.8,0.000,,,
2015-06-26,75.8,0.000,,,
2015-06-27,70.4,0.000,,,
2015-06-28,68.8,0.000,,,
2015-06-29,69.8,0.000,,,
2015-06-30,78.7,0.000,,,
2015-07-01,75.2,0.000,,,
2015-07-02,73.0,0.008,,,
2015-07-03,74.2,0.016,,,
2015-07-04,71.4,0.000,,,
2015-07-05,71.1,0.000,,,
2015-07-06,70.4,0.000,,,
2015-07-07,70.0,0.000,,,
2015-07-08,68.0,0.000,,,
2015-07-09,66.8,0.008,,,
2015-07-10,67.7,0.012,,,
2015-07-11,69.8,0.000,,,
2015-07-12,70.9,0.000,,,
2015-07-13,73.4,0.000,,,
2015-07-14,71.0,0.000,,,
2015-07-15,75.1,0.000,,,
2015-07-16,75.0,0.000,,,
2015-07-17,73.2,0.000,,,
2015-07-18,72.7,0.000,,,
2015-07-19,76.9,0.169,,,
2015-07-20,78.7,0.000,,,
2015-07-21,78.4,0.000,,,
2015-07-22,68.0,0.000,,,
2015-07-23,67.4,0.000,,,
2015-07-24,71.6,0.000,,,
2015-07-25,70.2,0.000,,,
2015-07-26,71.3,0.000,,,
2015-07-27,79.0,0.000,,,
2015-07-28,84.5,0.000,,,
2015-07-29,81.9,0.000,,,
2015-07-30,76.4,0.000,,,
2015-07-31,74.7,0.008,,,
2015-08-01,73.7,0.000,,,
2015-08-02,71.2,0.000,,,
2015-08-03,70.6,0.000,,,
2015-08-04,69.9,0.000,,,
2015-08-05,75.8,0.000,,,
2015-08-06,73.7,0.000,,,
2015-08-07,72.7,0.000,,,
2015-08-08,70.0,0.000,,,
2015-08-09,73.2,0.000,,,
2015-08-10,71.6,0.000,,,
2015-08-11,71.5,0.000,,,
2015-08-12,74.9,0.000,,,
2015-08-13,72.3,0.000,,,
2015-08-14,74.8,0.000,,,
2015-08-15,86.9,0.000,,,
2015-08-16,88.6,0.000,,,
2015-08-17,84.7,0.000,,,
2015-08-18,77.8,0.000,,,
2015-08-19,71.4,0.000,,,
2015-08-20,70.4,0.000,,,
2015-08-21,69.2,0.000,,,
2015-08-22,72.1,0.000,,,
2015-08-23,70.0,0.000,,,
2015-08-24,71.3,0.000,,,
2015-08-25,73.3,0.000,,,
2015-08-26,78.1,0.000,,,
2015-08-27,82.3,0.000,,,
2015-08-28,81.4,0.000,,,
2015-08-29,78.8,0.000,,,
2015-08-30,74.1,0.000,,,
2015-08-31,76.9,0.000,,,
2015-09-01,74.3,0.000,,,
2015-09-02,71.5,0.000,,,
2015-09-03,68.8,0.000,,,
2015-09-04,70.5,0.000,,,
2015-09-05,76.8,0.000,,,
2015-09-06,80.0,0.000,,,
2015-09-07,85.0,0.000,,,
2015-09-08,88.6,0.000,,,
2015-09-09,87.8,0.000,,,
2015-09-10,83.3,0.000,,,
2015-09-11,80.2,0.000,,,
2015-09-12,75.4,0.000,,,
2015-09-13,78.8,0.000,,,
2015-09-14,74.0,0.000,,,
2015-09-15,68.3,0.000,,,
2015-09-16,68.3,0.024,,,
2015-09-17,72.3,0.043,,,
2015-09-18,76.4,0.000,,,
2015-09-19,84.1,0.000,,,
2015-09-20,88.4,0.000,,,
2015-09-21,86.8,0.000,,,
2015-09-22,78.7,0.000,,,
2015-09-23,76.2,0.000,,,
2015-09-24,84.1,0.000,,,
2015-09-25,79.6,0.000,,,
2015-09-26,75.6,0.000,,,
2015-09-27,73.9,0.000,,,
2015-09-28,69.9,0.000,,,
2015-09-29,66.6,0.000,,,
2015-09-30,67.3,0.000,,,
2015-10-01,69.5,0.075,,,
2015-10-02,73.6,0.000,,,
2015-10-03,69.9,0.000,,,
2015-10-04,72.2,0.000,,,
2015-10-05,71.5,0.000,,,
2015-10-06,72.4,0.000,,,
